year_quarter,fold,ticker,sector,industry,fundamental_score,valuation_score,momentum_score,bear_score,sentiment_score,final_score,prediction,confidence,selected,rank,selection_reason,portfolio_weight,actual_return,alpha_real,beat_benchmark
2025Q3,2025Q3,RJF,Financials,Financial Services,0.546,0.481,0.483,0.517,0.45,0.334,Underperform,Moderate,False,352,below_threshold,,,,
2025Q3,2025Q3,GEN,Technology,Technology,0.62,0.429,0.426,0.511,0.435,0.333,Underperform,Moderate,False,353,below_threshold,,,,
2025Q3,2025Q3,CMCSA,Telecommunication,Telecommunication,0.475,0.461,0.49,0.391,0.487,0.333,Underperform,Moderate,False,354,below_threshold,,,,
2025Q3,2025Q3,WYNN,"Hotels, Restaurants & Leisure","Hotels, Restaurants & Leisure",0.603,0.549,0.428,0.519,0.544,0.333,Underperform,Moderate,False,355,below_threshold,,,,
2025Q3,2025Q3,YUM,"Hotels, Restaurants & Leisure","Hotels, Restaurants & Leisure",0.468,0.494,0.459,0.463,0.513,0.332,Underperform,Moderate,False,356,below_threshold,,,,
2025Q3,2025Q3,EXPE,"Hotels, Restaurants & Leisure","Hotels, Restaurants & Leisure",0.508,0.548,0.491,0.46,0.545,0.332,Underperform,Moderate,False,357,below_threshold,,,,
2025Q3,2025Q3,CINF,Financials,Insurance,0.536,0.478,0.459,0.538,0.43,0.331,Underperform,Moderate,False,358,below_threshold,,,,
2025Q3,2025Q3,KMB,Consumer products,Consumer products,0.542,0.496,0.468,0.534,0.552,0.33,Underperform,Moderate,False,359,below_threshold,,,,
2025Q3,2025Q3,TER,Technology,Semiconductors,0.474,0.497,0.537,0.539,0.438,0.329,Underperform,Moderate,False,360,below_threshold,,,,
2025Q3,2025Q3,AMZN,Consumer Discretionary,Retail,0.563,0.515,0.479,0.563,0.449,0.326,Underperform,Moderate,False,362,below_threshold,,,,
2025Q3,2025Q3,CTRA,Energy,Energy,0.527,0.446,0.486,0.594,0.463,0.326,Underperform,Moderate,False,361,below_threshold,,,,
2025Q3,2025Q3,C,Banking,Banking,0.412,0.718,0.475,0.575,0.551,0.326,Underperform,Moderate,False,363,below_threshold,,,,
2025Q3,2025Q3,WEC,Utilities,Utilities,0.56,0.526,0.547,0.566,0.534,0.326,Underperform,Moderate,False,364,below_threshold,,,,
2025Q3,2025Q3,EMR,Electrical Equipment,Electrical Equipment,0.625,0.573,0.462,0.514,0.508,0.325,Underperform,Moderate,False,365,below_threshold,,,,
2025Q3,2025Q3,TRMB,Technology,Technology,0.604,0.579,0.448,0.517,0.402,0.319,Underperform,Moderate,False,366,below_threshold,,,,
2025Q3,2025Q3,KEYS,Electrical Equipment,Electrical Equipment,0.499,0.548,0.496,0.473,0.478,0.318,Underperform,Moderate,False,367,below_threshold,,,,
2025Q3,2025Q3,KR,Consumer Discretionary,Retail,0.525,0.436,0.492,0.573,0.472,0.318,Underperform,Moderate,False,368,below_threshold,,,,
2025Q3,2025Q3,JPM,Banking,Banking,0.531,0.472,0.512,0.573,0.496,0.314,Underperform,Moderate,False,369,below_threshold,,,,
2025Q3,2025Q3,NDAQ,Financials,Financial Services,0.511,0.48,0.444,0.402,0.448,0.312,Underperform,Moderate,False,370,below_threshold,,,,
2025Q3,2025Q3,XOM,Energy,Energy,0.5,0.458,0.482,0.549,0.47,0.31,Underperform,Moderate,False,371,below_threshold,,,,
2025Q3,2025Q3,CMI,Machinery,Machinery,0.539,0.572,0.482,0.555,0.514,0.309,Underperform,Moderate,False,372,below_threshold,,,,
2025Q3,2025Q3,CSCO,Communications,Communications,0.497,0.505,0.483,0.409,0.474,0.304,Underperform,Moderate,False,373,below_threshold,,,,
2025Q3,2025Q3,NI,Utilities,Utilities,0.453,0.457,0.476,0.542,0.517,0.303,Underperform,Moderate,False,374,below_threshold,,,,
2025Q3,2025Q3,AWK,Utilities,Utilities,0.505,0.53,0.445,0.472,0.508,0.301,Underperform,Moderate,False,375,below_threshold,,,,
2025Q3,2025Q3,MTD,Life Sciences Tools & Services,Life Sciences Tools & Services,0.527,0.491,0.511,0.507,0.541,0.3,Underperform,Moderate,False,376,below_threshold,,,,
2025Q3,2025Q3,BKNG,"Hotels, Restaurants & Leisure","Hotels, Restaurants & Leisure",0.485,0.31,0.47,0.523,0.465,0.3,Underperform,Moderate,False,377,below_threshold,,,,
2025Q3,2025Q3,HII,Industrials,Aerospace & Defense,0.48,0.64,0.38,0.563,0.484,0.299,Underperform,Moderate,False,378,below_threshold,,,,
2025Q3,2025Q3,PODD,Health Care,Health Care,0.496,0.481,0.459,0.541,0.394,0.298,Underperform,Moderate,False,379,below_threshold,,,,
2025Q3,2025Q3,NSC,Road & Rail,Road & Rail,0.539,0.49,0.419,0.516,0.562,0.298,Underperform,Moderate,False,380,below_threshold,,,,
2025Q3,2025Q3,AMT,Real Estate,Real Estate,0.404,0.542,0.474,0.463,0.467,0.298,Underperform,Moderate,False,381,below_threshold,,,,
2025Q3,2025Q3,WELL,Real Estate,Real Estate,0.558,0.482,0.494,0.508,0.471,0.298,Underperform,Moderate,False,382,below_threshold,,,,
2025Q3,2025Q3,ROL,Commercial Services & Supplies,Commercial Services & Supplies,0.54,0.591,0.485,0.472,0.518,0.297,Underperform,Moderate,False,383,below_threshold,,,,
2025Q3,2025Q3,MAR,"Hotels, Restaurants & Leisure","Hotels, Restaurants & Leisure",0.618,0.475,0.492,0.447,0.464,0.294,Underperform,Moderate,False,385,below_threshold,,,,
2025Q3,2025Q3,TEL,Electrical Equipment,Electrical Equipment,0.627,0.587,0.411,0.556,0.54,0.294,Underperform,Moderate,False,384,below_threshold,,,,
2025Q3,2025Q3,T,Telecommunication,Telecommunication,0.515,0.432,0.474,0.475,0.523,0.293,Underperform,Moderate,False,386,below_threshold,,,,
2025Q3,2025Q3,KLAC,Technology,Semiconductors,0.488,0.492,0.429,0.5,0.454,0.289,Underperform,Moderate,False,387,below_threshold,,,,
2025Q3,2025Q3,CRWD,Technology,Technology,0.529,0.547,0.519,0.56,0.43,0.288,Underperform,Moderate,False,388,below_threshold,,,,
2025Q3,2025Q3,GOOGL,Communication Services,Media,0.561,0.503,0.445,0.419,0.516,0.287,Underperform,Moderate,False,389,below_threshold,,,,
2025Q3,2025Q3,FANG,Energy,Energy,0.439,0.407,0.477,0.474,0.454,0.286,Underperform,Moderate,False,390,below_threshold,,,,
2025Q3,2025Q3,CAH,Health Care,Health Care,0.67,0.507,0.455,0.47,0.451,0.284,Underperform,Moderate,False,391,below_threshold,,,,
2025Q3,2025Q3,CDNS,Technology,Technology,0.367,0.379,0.45,0.527,0.403,0.283,Underperform,Moderate,False,392,below_threshold,,,,
2025Q3,2025Q3,GLW,Electrical Equipment,Electrical Equipment,0.608,0.487,0.422,0.563,0.529,0.282,Underperform,Moderate,False,393,below_threshold,,,,
2025Q3,2025Q3,JCI,Building,Building,0.549,0.481,0.465,0.498,0.564,0.281,Underperform,Moderate,False,394,below_threshold,,,,
2025Q3,2025Q3,WMB,Energy,Energy,0.54,0.515,0.482,0.576,0.485,0.28,Underperform,Moderate,False,395,below_threshold,,,,
2025Q3,2025Q3,HWM,Industrials,Aerospace & Defense,0.511,0.483,0.401,0.654,0.603,0.279,Underperform,Moderate,False,396,below_threshold,,,,
2025Q3,2025Q3,DE,Machinery,Machinery,0.495,0.478,0.474,0.589,0.482,0.278,Underperform,Moderate,False,397,below_threshold,,,,
2025Q3,2025Q3,BK,Financials,Financial Services,0.532,0.584,0.462,0.562,0.397,0.277,Underperform,Moderate,False,398,below_threshold,,,,
2025Q3,2025Q3,MPC,Energy,Energy,0.484,0.539,0.483,0.544,0.443,0.276,Underperform,Moderate,False,399,below_threshold,,,,
2025Q3,2025Q3,ORLY,Consumer Discretionary,Retail,0.542,0.417,0.44,0.487,0.499,0.276,Underperform,Moderate,False,400,below_threshold,,,,
2025Q3,2025Q3,DELL,Technology,Technology,0.647,0.483,0.432,0.532,0.455,0.271,Underperform,Moderate,False,401,below_threshold,,,,
2025Q3,2025Q3,HUBB,Electrical Equipment,Electrical Equipment,0.62,0.478,0.462,0.562,0.483,0.269,Underperform,Moderate,False,402,below_threshold,,,,
2025Q3,2025Q3,ETN,Electrical Equipment,Electrical Equipment,0.559,0.514,0.434,0.482,0.492,0.268,Underperform,Moderate,False,403,below_threshold,,,,
2025Q3,2025Q3,KO,Consumer Staples,Beverages,0.461,0.509,0.528,0.445,0.483,0.265,Underperform,Moderate,False,404,below_threshold,,,,
2025Q3,2025Q3,EW,Health Care,Health Care,0.489,0.468,0.455,0.545,0.371,0.264,Underperform,Moderate,False,405,below_threshold,,,,
2025Q3,2025Q3,JNJ,Healthcare,Pharmaceuticals,0.44,0.488,0.459,0.425,0.525,0.262,Underperform,Moderate,False,406,below_threshold,,,,
2025Q3,2025Q3,CTAS,Commercial Services & Supplies,Commercial Services & Supplies,0.529,0.45,0.488,0.441,0.527,0.258,Underperform,Moderate,False,407,below_threshold,,,,
2025Q3,2025Q3,WAB,Machinery,Machinery,0.632,0.464,0.484,0.577,0.467,0.257,Underperform,Moderate,False,408,below_threshold,,,,
2025Q3,2025Q3,MNST,Consumer Staples,Beverages,0.503,0.419,0.454,0.508,0.502,0.256,Underperform,Moderate,False,409,below_threshold,,,,
2025Q3,2025Q3,KMI,Energy,Energy,0.563,0.672,0.49,0.479,0.493,0.255,Underperform,Moderate,False,410,below_threshold,,,,
2025Q3,2025Q3,NOC,Industrials,Aerospace & Defense,0.457,0.543,0.433,0.565,0.482,0.254,Underperform,Moderate,False,411,below_threshold,,,,
2025Q3,2025Q3,SYF,Financials,Financial Services,0.54,0.474,0.44,0.555,0.432,0.254,Underperform,Moderate,False,412,below_threshold,,,,
2025Q3,2025Q3,CBOE,Financials,Financial Services,0.527,0.513,0.457,0.502,0.423,0.253,Underperform,Moderate,False,413,below_threshold,,,,
2025Q3,2025Q3,EME,Construction,Construction,0.567,0.511,0.387,0.58,0.56,0.25,Underperform,Moderate,False,414,below_threshold,,,,
2025Q3,2025Q3,GILD,Technology,Biotechnology,0.52,0.441,0.42,0.5,0.437,0.25,Underperform,Moderate,False,415,below_threshold,,,,
2025Q3,2025Q3,RMD,Health Care,Health Care,0.575,0.539,0.408,0.416,0.451,0.25,Underperform,High,False,416,below_threshold,,,,
2025Q3,2025Q3,TXT,Industrials,Aerospace & Defense,0.556,0.479,0.458,0.551,0.535,0.249,Underperform,High,False,417,below_threshold,,,,
2025Q3,2025Q3,DGX,Health Care,Health Care,0.485,0.494,0.478,0.462,0.416,0.246,Underperform,High,False,418,below_threshold,,,,
2025Q3,2025Q3,BSX,Health Care,Health Care,0.561,0.606,0.494,0.414,0.382,0.245,Underperform,High,False,419,below_threshold,,,,
2025Q3,2025Q3,LHX,Industrials,Aerospace & Defense,0.518,0.491,0.439,0.568,0.529,0.242,Underperform,High,False,420,below_threshold,,,,
2025Q3,2025Q3,TYL,Technology,Technology,0.563,0.531,0.464,0.527,0.392,0.241,Underperform,High,False,421,below_threshold,,,,
2025Q3,2025Q3,APH,Electrical Equipment,Electrical Equipment,0.538,0.504,0.403,0.55,0.513,0.24,Underperform,High,False,422,below_threshold,,,,
2025Q3,2025Q3,PH,Machinery,Machinery,0.596,0.485,0.455,0.536,0.494,0.236,Underperform,High,False,423,below_threshold,,,,
2025Q3,2025Q3,RTX,Industrials,Aerospace & Defense,0.525,0.511,0.444,0.574,0.54,0.236,Underperform,High,False,424,below_threshold,,,,
2025Q3,2025Q3,VRSN,Technology,Technology,0.476,0.424,0.391,0.397,0.47,0.234,Underperform,High,False,425,below_threshold,,,,
2025Q3,2025Q3,GRMN,Consumer products,Consumer products,0.579,0.491,0.446,0.525,0.559,0.234,Underperform,High,False,426,below_threshold,,,,
2025Q3,2025Q3,GE,Industrials,Aerospace & Defense,0.478,0.511,0.446,0.559,0.517,0.233,Underperform,High,False,427,below_threshold,,,,
2025Q3,2025Q3,ROK,Electrical Equipment,Electrical Equipment,0.634,0.481,0.449,0.534,0.49,0.23,Underperform,High,False,428,below_threshold,,,,
2025Q3,2025Q3,GD,Industrials,Aerospace & Defense,0.559,0.479,0.411,0.434,0.472,0.23,Underperform,High,False,429,below_threshold,,,,
2025Q3,2025Q3,RSG,Commercial Services & Supplies,Commercial Services & Supplies,0.527,0.476,0.482,0.46,0.515,0.229,Underperform,High,False,430,below_threshold,,,,
2025Q3,2025Q3,WM,Commercial Services & Supplies,Commercial Services & Supplies,0.53,0.491,0.511,0.476,0.541,0.229,Underperform,High,False,431,below_threshold,,,,
2025Q3,2025Q3,VST,Utilities,Utilities,0.616,0.491,0.438,0.475,0.514,0.229,Underperform,High,False,432,below_threshold,,,,
2025Q3,2025Q3,GNRC,Electrical Equipment,Electrical Equipment,0.549,0.512,0.465,0.56,0.487,0.228,Underperform,High,False,433,below_threshold,,,,
2025Q3,2025Q3,NRG,Utilities,Utilities,0.471,0.561,0.342,0.572,0.484,0.226,Underperform,High,False,434,below_threshold,,,,
2025Q3,2025Q3,EQT,Energy,Energy,0.413,0.508,0.47,0.585,0.544,0.224,Underperform,High,False,435,below_threshold,,,,
2025Q3,2025Q3,RCL,"Hotels, Restaurants & Leisure","Hotels, Restaurants & Leisure",0.477,0.382,0.435,0.537,0.484,0.222,Underperform,High,False,436,below_threshold,,,,
2025Q3,2025Q3,IBM,Technology,Technology,0.586,0.501,0.473,0.518,0.43,0.222,Underperform,High,False,437,below_threshold,,,,
2025Q3,2025Q3,ADI,Technology,Semiconductors,0.486,0.513,0.45,0.536,0.418,0.222,Underperform,High,False,438,below_threshold,,,,
2025Q3,2025Q3,HSY,Consumer Staples,Food Products,0.513,0.471,0.445,0.524,0.49,0.22,Underperform,High,False,439,below_threshold,,,,
2025Q3,2025Q3,NFLX,Communication Services,Media,0.452,0.422,0.456,0.493,0.515,0.219,Underperform,High,False,440,below_threshold,,,,
2025Q3,2025Q3,QCOM,Technology,Semiconductors,0.498,0.565,0.488,0.506,0.455,0.219,Underperform,High,False,441,below_threshold,,,,
2025Q3,2025Q3,PWR,Construction,Construction,0.531,0.566,0.46,0.525,0.488,0.217,Underperform,High,False,442,below_threshold,,,,
2025Q3,2025Q3,WDC,Technology,Technology,0.536,0.49,0.379,0.521,0.428,0.217,Underperform,High,False,443,below_threshold,,,,
2025Q3,2025Q3,CAT,Machinery,Machinery,0.429,0.425,0.459,0.595,0.521,0.213,Underperform,High,False,444,below_threshold,,,,
2025Q3,2025Q3,SMCI,Technology,Technology,0.43,0.583,0.425,0.502,0.453,0.19,Underperform,High,False,445,below_threshold,,,,
2025Q3,2025Q3,AVGO,Technology,Semiconductors,0.461,0.367,0.406,0.484,0.478,0.19,Underperform,High,False,446,below_threshold,,,,
2025Q3,2025Q3,NOW,Technology,Technology,0.475,0.57,0.453,0.546,0.505,0.188,Underperform,High,False,447,below_threshold,,,,
2025Q3,2025Q3,AMD,Technology,Semiconductors,0.571,0.594,0.362,0.512,0.516,0.183,Underperform,High,False,448,below_threshold,,,,
2025Q3,2025Q3,SCHW,Financials,Financial Services,0.514,0.462,0.452,0.441,0.431,0.181,Underperform,High,False,449,below_threshold,,,,
2025Q3,2025Q3,INTU,Technology,Technology,0.402,0.476,0.43,0.507,0.438,0.173,Underperform,High,False,450,below_threshold,,,,
2025Q3,2025Q3,MSFT,Technology,Technology,0.436,0.499,0.453,0.509,0.393,0.172,Underperform,High,False,451,below_threshold,,,,
2025Q3,2025Q3,NVDA,Technology,Semiconductors,0.497,0.338,0.391,0.487,0.456,0.167,Underperform,High,False,452,below_threshold,,,,
2025Q3,2025Q3,MPWR,Technology,Semiconductors,0.415,0.49,0.455,0.497,0.464,0.166,Underperform,High,False,453,below_threshold,,,,
