fold_id,ticker,feature_group,n_rows_future_detected,max_future_date_detected,context
2024Q4,BMY,insider,470,2026-04-01,insider_df:BMY
2024Q4,BMY,sentiment,4,2025-12-31,eps_df:BMY
2024Q4,BMY,technical,283,2026-04-02,prices_df:BMY
2024Q4,BMY,fundamental,4,2025-12-31,consolidated_df:BMY
2024Q4,BMY,valuation,4,2025-12-31,valuation_input:BMY
2024Q4,BR,sentiment,4,2026-04-01,rec_df:BR
2024Q4,BR,sentiment,0,,mspr_df:BR
2024Q4,BR,insider,185,2026-04-01,insider_df:BR
2024Q4,BR,sentiment,4,2025-12-31,eps_df:BR
2024Q4,BR,technical,283,2026-04-02,prices_df:BR
2024Q4,BR,fundamental,4,2025-12-31,consolidated_df:BR
2024Q4,BR,valuation,4,2025-12-31,valuation_input:BR
2024Q4,BRK-B,sentiment,4,2026-04-01,rec_df:BRK-B
2024Q4,BRK-B,sentiment,0,,mspr_df:BRK-B
2024Q4,BRK-B,insider,52,2026-03-27,insider_df:BRK-B
2024Q4,BRK-B,sentiment,4,2025-12-31,eps_df:BRK-B
2024Q4,BRK-B,technical,283,2026-04-02,prices_df:BRK-B
2024Q4,BRK-B,fundamental,4,2025-12-31,consolidated_df:BRK-B
2024Q4,BRK-B,valuation,4,2025-12-31,valuation_input:BRK-B
2024Q4,BRO,sentiment,4,2026-04-01,rec_df:BRO
2024Q4,BRO,sentiment,0,,mspr_df:BRO
2024Q4,BRO,insider,68,2026-02-26,insider_df:BRO
2024Q4,BRO,sentiment,4,2025-12-31,eps_df:BRO
2024Q4,BRO,technical,283,2026-04-02,prices_df:BRO
2024Q4,BRO,fundamental,4,2025-12-31,consolidated_df:BRO
2024Q4,BRO,valuation,4,2025-12-31,valuation_input:BRO
2024Q4,BSX,sentiment,4,2026-04-01,rec_df:BSX
2024Q4,BSX,sentiment,0,,mspr_df:BSX
2024Q4,BSX,insider,337,2026-03-02,insider_df:BSX
2024Q4,BSX,sentiment,4,2025-12-31,eps_df:BSX
2024Q4,BSX,technical,283,2026-04-02,prices_df:BSX
2024Q4,BSX,fundamental,4,2025-12-31,consolidated_df:BSX
2024Q4,BSX,valuation,4,2025-12-31,valuation_input:BSX
2024Q4,BWA,sentiment,4,2026-04-01,rec_df:BWA
2024Q4,BWA,sentiment,0,,mspr_df:BWA
2024Q4,BWA,insider,110,2026-03-12,insider_df:BWA
2024Q4,BWA,sentiment,4,2025-12-31,eps_df:BWA
2024Q4,BWA,technical,283,2026-04-02,prices_df:BWA
2024Q4,BWA,fundamental,4,2025-12-31,consolidated_df:BWA
2024Q4,BWA,valuation,4,2025-12-31,valuation_input:BWA
2024Q4,BX,sentiment,4,2026-04-01,rec_df:BX
2024Q4,BX,sentiment,0,,mspr_df:BX
2024Q4,BX,insider,71,2026-04-01,insider_df:BX
2024Q4,BX,sentiment,4,2025-12-31,eps_df:BX
2024Q4,BX,technical,283,2026-04-02,prices_df:BX
2024Q4,BX,fundamental,4,2025-12-31,consolidated_df:BX
2024Q4,BX,valuation,4,2025-12-31,valuation_input:BX
2024Q4,BXP,sentiment,4,2026-04-01,rec_df:BXP
2024Q4,BXP,sentiment,0,,mspr_df:BXP
2024Q4,BXP,insider,106,2026-03-31,insider_df:BXP
2024Q4,BXP,sentiment,4,2025-12-31,eps_df:BXP
2024Q4,BXP,technical,283,2026-04-02,prices_df:BXP
2024Q4,BXP,fundamental,4,2025-12-31,consolidated_df:BXP
2024Q4,BXP,valuation,4,2025-12-31,valuation_input:BXP
2024Q4,C,sentiment,4,2026-04-01,rec_df:C
2024Q4,C,sentiment,0,,mspr_df:C
2024Q4,C,insider,181,2026-04-01,insider_df:C
2024Q4,C,sentiment,4,2025-12-31,eps_df:C
2024Q4,C,technical,283,2026-04-02,prices_df:C
2024Q4,C,fundamental,4,2025-12-31,consolidated_df:C
2024Q4,C,valuation,4,2025-12-31,valuation_input:C
2024Q4,CAG,sentiment,4,2026-04-01,rec_df:CAG
2024Q4,CAG,sentiment,0,,mspr_df:CAG
2024Q4,CAG,insider,127,2026-03-02,insider_df:CAG
2024Q4,CAG,sentiment,4,2026-03-31,eps_df:CAG
2024Q4,CAG,technical,283,2026-04-02,prices_df:CAG
2024Q4,CAG,fundamental,5,2026-02-22,consolidated_df:CAG
2024Q4,CAG,valuation,5,2026-02-22,valuation_input:CAG
2024Q4,CAH,sentiment,4,2026-04-01,rec_df:CAH
2024Q4,CAH,sentiment,0,,mspr_df:CAH
2024Q4,CAH,insider,73,2026-02-27,insider_df:CAH
2024Q4,CAH,sentiment,4,2025-12-31,eps_df:CAH
2024Q4,CAH,technical,283,2026-04-02,prices_df:CAH
2024Q4,CAH,fundamental,4,2025-12-31,consolidated_df:CAH
2024Q4,CAH,valuation,4,2025-12-31,valuation_input:CAH
2024Q4,CAT,sentiment,4,2026-04-01,rec_df:CAT
2024Q4,CAT,sentiment,0,,mspr_df:CAT
2024Q4,CAT,insider,263,2026-03-31,insider_df:CAT
2024Q4,CAT,sentiment,4,2025-12-31,eps_df:CAT
2024Q4,CAT,technical,283,2026-04-02,prices_df:CAT
2024Q4,CAT,fundamental,4,2025-12-31,consolidated_df:CAT
2024Q4,CAT,valuation,4,2025-12-31,valuation_input:CAT
2024Q4,CB,sentiment,4,2026-04-01,rec_df:CB
2024Q4,CB,sentiment,0,,mspr_df:CB
2024Q4,CB,insider,238,2026-03-19,insider_df:CB
2024Q4,CB,sentiment,4,2025-12-31,eps_df:CB
2024Q4,CB,technical,283,2026-04-02,prices_df:CB
2024Q4,CB,fundamental,4,2025-12-31,consolidated_df:CB
2024Q4,CB,valuation,4,2025-12-31,valuation_input:CB
2024Q4,CBOE,sentiment,4,2026-04-01,rec_df:CBOE
2024Q4,CBOE,sentiment,0,,mspr_df:CBOE
2024Q4,CBOE,insider,271,2026-02-23,insider_df:CBOE
2024Q4,CBOE,sentiment,4,2025-12-31,eps_df:CBOE
2024Q4,CBOE,technical,283,2026-04-02,prices_df:CBOE
2024Q4,CBOE,fundamental,4,2025-12-31,consolidated_df:CBOE
2024Q4,CBOE,valuation,4,2025-12-31,valuation_input:CBOE
2024Q4,CBRE,sentiment,4,2026-04-01,rec_df:CBRE
2024Q4,CBRE,sentiment,0,,mspr_df:CBRE
2024Q4,CBRE,insider,125,2026-03-12,insider_df:CBRE
2024Q4,CBRE,sentiment,4,2025-12-31,eps_df:CBRE
2024Q4,CBRE,technical,283,2026-04-02,prices_df:CBRE
2024Q4,CBRE,fundamental,4,2025-12-31,consolidated_df:CBRE
2024Q4,CBRE,valuation,4,2025-12-31,valuation_input:CBRE
2024Q4,CCI,sentiment,4,2026-04-01,rec_df:CCI
2024Q4,CCI,sentiment,0,,mspr_df:CCI
2024Q4,CCI,insider,117,2026-02-27,insider_df:CCI
2024Q4,CCI,sentiment,4,2025-12-31,eps_df:CCI
2024Q4,CCI,technical,283,2026-04-02,prices_df:CCI
2024Q4,CCI,fundamental,4,2025-12-31,consolidated_df:CCI
2024Q4,CCI,valuation,4,2025-12-31,valuation_input:CCI
2024Q4,CCL,sentiment,4,2026-04-01,rec_df:CCL
2024Q4,CCL,sentiment,0,,mspr_df:CCL
2024Q4,CCL,insider,54,2026-04-01,insider_df:CCL
2024Q4,CCL,sentiment,4,2026-03-31,eps_df:CCL
2024Q4,CCL,technical,283,2026-04-02,prices_df:CCL
2024Q4,CCL,fundamental,0,,consolidated_df:CCL
2024Q4,CCL,valuation,0,,valuation_input:CCL
2024Q4,CDNS,sentiment,4,2026-04-01,rec_df:CDNS
2024Q4,CDNS,sentiment,0,,mspr_df:CDNS
2024Q4,CDNS,insider,220,2026-04-01,insider_df:CDNS
2024Q4,CDNS,sentiment,4,2025-12-31,eps_df:CDNS
2024Q4,CDNS,technical,283,2026-04-02,prices_df:CDNS
2024Q4,CDNS,fundamental,4,2025-12-31,consolidated_df:CDNS
2024Q4,CDNS,valuation,4,2025-12-31,valuation_input:CDNS
2024Q4,CDW,sentiment,4,2026-04-01,rec_df:CDW
2024Q4,CDW,sentiment,0,,mspr_df:CDW
2024Q4,CDW,insider,191,2026-04-01,insider_df:CDW
2024Q4,CDW,sentiment,4,2025-12-31,eps_df:CDW
2024Q4,CDW,technical,283,2026-04-02,prices_df:CDW
2024Q4,CDW,fundamental,4,2025-12-31,consolidated_df:CDW
2024Q4,CDW,valuation,4,2025-12-31,valuation_input:CDW
2024Q4,CE,sentiment,4,2026-04-01,rec_df:CE
2024Q4,CE,sentiment,0,,mspr_df:CE
2024Q4,CE,insider,104,2026-03-10,insider_df:CE
2024Q4,CE,sentiment,4,2025-12-31,eps_df:CE
2024Q4,CE,technical,283,2026-04-02,prices_df:CE
2024Q4,CE,fundamental,4,2025-12-31,consolidated_df:CE
2024Q4,CE,valuation,4,2025-12-31,valuation_input:CE
2024Q4,CF,sentiment,4,2026-04-01,rec_df:CF
2024Q4,CF,sentiment,0,,mspr_df:CF
2024Q4,CF,insider,132,2026-03-17,insider_df:CF
2024Q4,CF,sentiment,4,2025-12-31,eps_df:CF
2024Q4,CF,technical,283,2026-04-02,prices_df:CF
2024Q4,CF,fundamental,4,2025-12-31,consolidated_df:CF
2024Q4,CF,valuation,4,2025-12-31,valuation_input:CF
2024Q4,CFG,sentiment,4,2026-04-01,rec_df:CFG
2024Q4,CFG,sentiment,0,,mspr_df:CFG
2024Q4,CFG,insider,110,2026-03-11,insider_df:CFG
2024Q4,CFG,sentiment,4,2025-12-31,eps_df:CFG
2024Q4,CFG,technical,283,2026-04-02,prices_df:CFG
2024Q4,CFG,fundamental,4,2025-12-31,consolidated_df:CFG
2024Q4,CFG,valuation,4,2025-12-31,valuation_input:CFG
2024Q4,CHD,sentiment,4,2026-04-01,rec_df:CHD
2024Q4,CHD,sentiment,0,,mspr_df:CHD
2024Q4,CHD,insider,366,2026-03-31,insider_df:CHD
2024Q4,CHD,sentiment,4,2025-12-31,eps_df:CHD
2024Q4,CHD,technical,283,2026-04-02,prices_df:CHD
2024Q4,CHD,fundamental,4,2025-12-31,consolidated_df:CHD
2024Q4,CHD,valuation,4,2025-12-31,valuation_input:CHD
2024Q4,CHRW,sentiment,4,2026-04-01,rec_df:CHRW
2024Q4,CHRW,sentiment,0,,mspr_df:CHRW
2024Q4,CHRW,insider,102,2026-03-31,insider_df:CHRW
2024Q4,CHRW,sentiment,4,2025-12-31,eps_df:CHRW
2024Q4,CHRW,technical,283,2026-04-02,prices_df:CHRW
2024Q4,CHRW,fundamental,4,2025-12-31,consolidated_df:CHRW
2024Q4,CHRW,valuation,4,2025-12-31,valuation_input:CHRW
2024Q4,CHTR,sentiment,4,2026-04-01,rec_df:CHTR
2024Q4,CHTR,sentiment,0,,mspr_df:CHTR
2024Q4,CHTR,insider,99,2026-04-02,insider_df:CHTR
2024Q4,CHTR,sentiment,4,2025-12-31,eps_df:CHTR
2024Q4,CHTR,technical,283,2026-04-02,prices_df:CHTR
2024Q4,CHTR,fundamental,4,2025-12-31,consolidated_df:CHTR
2024Q4,CHTR,valuation,4,2025-12-31,valuation_input:CHTR
2024Q4,CI,sentiment,4,2026-04-01,rec_df:CI
2024Q4,CI,sentiment,0,,mspr_df:CI
2024Q4,CI,insider,108,2026-03-02,insider_df:CI
2024Q4,CI,sentiment,4,2025-12-31,eps_df:CI
2024Q4,CI,technical,283,2026-04-02,prices_df:CI
2024Q4,CI,fundamental,4,2025-12-31,consolidated_df:CI
2024Q4,CI,valuation,4,2025-12-31,valuation_input:CI
2024Q4,CINF,sentiment,4,2026-04-01,rec_df:CINF
2024Q4,CINF,sentiment,0,,mspr_df:CINF
2024Q4,CINF,insider,550,2026-03-02,insider_df:CINF
2024Q4,CINF,sentiment,4,2025-12-31,eps_df:CINF
2024Q4,CINF,technical,283,2026-04-02,prices_df:CINF
2024Q4,CINF,fundamental,4,2025-12-31,consolidated_df:CINF
2024Q4,CINF,valuation,4,2025-12-31,valuation_input:CINF
2024Q4,CL,sentiment,4,2026-04-01,rec_df:CL
2024Q4,CL,sentiment,0,,mspr_df:CL
2024Q4,CL,insider,113,2026-04-01,insider_df:CL
2024Q4,CL,sentiment,4,2025-12-31,eps_df:CL
2024Q4,CL,technical,283,2026-04-02,prices_df:CL
2024Q4,CL,fundamental,4,2025-12-31,consolidated_df:CL
2024Q4,CL,valuation,4,2025-12-31,valuation_input:CL
2024Q4,CLX,sentiment,4,2026-04-01,rec_df:CLX
2024Q4,CLX,sentiment,0,,mspr_df:CLX
2024Q4,CLX,insider,131,2026-04-01,insider_df:CLX
2024Q4,CLX,sentiment,4,2025-12-31,eps_df:CLX
2024Q4,CLX,technical,283,2026-04-02,prices_df:CLX
2024Q4,CLX,fundamental,4,2025-12-31,consolidated_df:CLX
2024Q4,CLX,valuation,4,2025-12-31,valuation_input:CLX
2024Q4,CMCSA,sentiment,4,2026-04-01,rec_df:CMCSA
2024Q4,CMCSA,sentiment,0,,mspr_df:CMCSA
2024Q4,CMCSA,insider,201,2026-04-03,insider_df:CMCSA
2024Q4,CMCSA,sentiment,4,2025-12-31,eps_df:CMCSA
2024Q4,CMCSA,technical,283,2026-04-02,prices_df:CMCSA
2024Q4,CMCSA,fundamental,4,2025-12-31,consolidated_df:CMCSA
2024Q4,CMCSA,valuation,4,2025-12-31,valuation_input:CMCSA
2024Q4,CME,sentiment,4,2026-04-01,rec_df:CME
2024Q4,CME,sentiment,0,,mspr_df:CME
2024Q4,CME,insider,161,2026-03-26,insider_df:CME
2024Q4,CME,sentiment,4,2025-12-31,eps_df:CME
2024Q4,CME,technical,283,2026-04-02,prices_df:CME
2024Q4,CME,fundamental,4,2025-12-31,consolidated_df:CME
2024Q4,CME,valuation,4,2025-12-31,valuation_input:CME
2024Q4,CMG,sentiment,4,2026-04-01,rec_df:CMG
2024Q4,CMG,sentiment,0,,mspr_df:CMG
2024Q4,CMG,insider,118,2026-02-24,insider_df:CMG
2024Q4,CMG,sentiment,4,2025-12-31,eps_df:CMG
2024Q4,CMG,technical,283,2026-04-02,prices_df:CMG
2024Q4,CMG,fundamental,4,2025-12-31,consolidated_df:CMG
2024Q4,CMG,valuation,4,2025-12-31,valuation_input:CMG
2024Q4,CMI,sentiment,4,2026-04-01,rec_df:CMI
2024Q4,CMI,sentiment,0,,mspr_df:CMI
2024Q4,CMI,insider,211,2026-04-01,insider_df:CMI
2024Q4,CMI,sentiment,4,2025-12-31,eps_df:CMI
2024Q4,CMI,technical,283,2026-04-02,prices_df:CMI
2024Q4,CMI,fundamental,4,2025-12-31,consolidated_df:CMI
2024Q4,CMI,valuation,4,2025-12-31,valuation_input:CMI
2024Q4,CNC,sentiment,4,2026-04-01,rec_df:CNC
2024Q4,CNC,sentiment,0,,mspr_df:CNC
2024Q4,CNC,insider,76,2026-03-31,insider_df:CNC
2024Q4,CNC,sentiment,4,2025-12-31,eps_df:CNC
2024Q4,CNC,technical,283,2026-04-02,prices_df:CNC
2024Q4,CNC,fundamental,4,2025-12-31,consolidated_df:CNC
2024Q4,CNC,valuation,4,2025-12-31,valuation_input:CNC
2024Q4,CNP,sentiment,4,2026-04-01,rec_df:CNP
2024Q4,CNP,sentiment,0,,mspr_df:CNP
2024Q4,CNP,insider,60,2026-02-19,insider_df:CNP
2024Q4,CNP,sentiment,4,2025-12-31,eps_df:CNP
2024Q4,CNP,technical,283,2026-04-02,prices_df:CNP
2024Q4,CNP,fundamental,1,2025-09-30,consolidated_df:CNP
2024Q4,CNP,valuation,1,2025-09-30,valuation_input:CNP
2024Q4,COF,sentiment,4,2026-04-01,rec_df:COF
2024Q4,COF,sentiment,0,,mspr_df:COF
2024Q4,COF,insider,290,2026-04-01,insider_df:COF
2024Q4,COF,sentiment,4,2025-12-31,eps_df:COF
2024Q4,COF,technical,283,2026-04-02,prices_df:COF
2024Q4,COF,fundamental,4,2025-12-31,consolidated_df:COF
2024Q4,COF,valuation,4,2025-12-31,valuation_input:COF
2024Q4,COO,sentiment,4,2026-04-01,rec_df:COO
2024Q4,COO,sentiment,0,,mspr_df:COO
2024Q4,COO,insider,86,2026-01-12,insider_df:COO
2024Q4,COO,sentiment,4,2026-03-31,eps_df:COO
2024Q4,COO,technical,283,2026-04-02,prices_df:COO
2024Q4,COO,fundamental,4,2026-01-31,consolidated_df:COO
2024Q4,COO,valuation,4,2026-01-31,valuation_input:COO
2024Q4,COP,sentiment,4,2026-04-01,rec_df:COP
2024Q4,COP,sentiment,0,,mspr_df:COP
2024Q4,COP,insider,112,2026-03-31,insider_df:COP
2024Q4,COP,sentiment,4,2025-12-31,eps_df:COP
2024Q4,COP,technical,283,2026-04-02,prices_df:COP
2024Q4,COP,fundamental,4,2025-12-31,consolidated_df:COP
2024Q4,COP,valuation,4,2025-12-31,valuation_input:COP
2024Q4,COR,sentiment,4,2026-04-01,rec_df:COR
2024Q4,COR,sentiment,0,,mspr_df:COR
2024Q4,COR,insider,209,2026-04-01,insider_df:COR
2024Q4,COR,sentiment,4,2025-12-31,eps_df:COR
2024Q4,COR,technical,283,2026-04-02,prices_df:COR
2024Q4,COR,fundamental,4,2025-12-31,consolidated_df:COR
2024Q4,COR,valuation,4,2025-12-31,valuation_input:COR
2024Q4,COST,sentiment,4,2026-04-01,rec_df:COST
2024Q4,COST,sentiment,0,,mspr_df:COST
2024Q4,COST,insider,104,2026-04-01,insider_df:COST
2024Q4,COST,sentiment,4,2026-03-31,eps_df:COST
2024Q4,COST,technical,283,2026-04-02,prices_df:COST
2024Q4,COST,fundamental,5,2026-02-15,consolidated_df:COST
2024Q4,COST,valuation,5,2026-02-15,valuation_input:COST
2024Q4,CPB,sentiment,4,2026-04-01,rec_df:CPB
2024Q4,CPB,sentiment,0,,mspr_df:CPB
2024Q4,CPB,insider,96,2026-04-01,insider_df:CPB
2024Q4,CPB,sentiment,4,2026-03-31,eps_df:CPB
2024Q4,CPB,technical,283,2026-04-02,prices_df:CPB
2024Q4,CPB,fundamental,4,2026-02-01,consolidated_df:CPB
2024Q4,CPB,valuation,4,2026-02-01,valuation_input:CPB
2024Q4,CPRT,sentiment,4,2026-04-01,rec_df:CPRT
2024Q4,CPRT,sentiment,0,,mspr_df:CPRT
2024Q4,CPRT,insider,66,2026-01-20,insider_df:CPRT
2024Q4,CPRT,sentiment,4,2026-03-31,eps_df:CPRT
2024Q4,CPRT,technical,283,2026-04-02,prices_df:CPRT
2024Q4,CPRT,fundamental,4,2026-01-31,consolidated_df:CPRT
2024Q4,CPRT,valuation,4,2026-01-31,valuation_input:CPRT
2024Q4,CPT,sentiment,4,2026-04-01,rec_df:CPT
2024Q4,CPT,sentiment,0,,mspr_df:CPT
2024Q4,CPT,insider,48,2026-02-25,insider_df:CPT
2024Q4,CPT,sentiment,4,2025-12-31,eps_df:CPT
2024Q4,CPT,technical,283,2026-04-02,prices_df:CPT
2024Q4,CPT,fundamental,4,2025-12-31,consolidated_df:CPT
2024Q4,CPT,valuation,4,2025-12-31,valuation_input:CPT
2024Q4,CRL,sentiment,4,2026-04-01,rec_df:CRL
2024Q4,CRL,sentiment,0,,mspr_df:CRL
2024Q4,CRL,insider,91,2026-03-04,insider_df:CRL
2024Q4,CRL,sentiment,4,2025-12-31,eps_df:CRL
2024Q4,CRL,technical,283,2026-04-02,prices_df:CRL
2024Q4,CRL,fundamental,4,2025-12-27,consolidated_df:CRL
2024Q4,CRL,valuation,4,2025-12-27,valuation_input:CRL
2024Q4,CRM,sentiment,4,2026-04-01,rec_df:CRM
2024Q4,CRM,sentiment,0,,mspr_df:CRM
2024Q4,CRM,insider,1093,2026-03-22,insider_df:CRM
2024Q4,CRM,sentiment,4,2026-03-31,eps_df:CRM
2024Q4,CRM,technical,283,2026-04-02,prices_df:CRM
2024Q4,CRM,fundamental,4,2026-01-31,consolidated_df:CRM
2024Q4,CRM,valuation,4,2026-01-31,valuation_input:CRM
2024Q4,CRWD,sentiment,4,2026-04-01,rec_df:CRWD
2024Q4,CRWD,sentiment,0,,mspr_df:CRWD
2024Q4,CRWD,insider,513,2026-03-26,insider_df:CRWD
2024Q4,CRWD,sentiment,4,2026-03-31,eps_df:CRWD
2024Q4,CRWD,technical,283,2026-04-02,prices_df:CRWD
2024Q4,CRWD,fundamental,4,2026-01-31,consolidated_df:CRWD
2024Q4,CRWD,valuation,4,2026-01-31,valuation_input:CRWD
2024Q4,CSCO,sentiment,4,2026-04-01,rec_df:CSCO
2024Q4,CSCO,sentiment,0,,mspr_df:CSCO
2024Q4,CSCO,insider,171,2026-03-20,insider_df:CSCO
2024Q4,CSCO,sentiment,4,2026-03-31,eps_df:CSCO
2024Q4,CSCO,technical,283,2026-04-02,prices_df:CSCO
2024Q4,CSCO,fundamental,4,2026-01-24,consolidated_df:CSCO
2024Q4,CSCO,valuation,4,2026-01-24,valuation_input:CSCO
2024Q4,CSGP,sentiment,4,2026-04-01,rec_df:CSGP
2024Q4,CSGP,sentiment,0,,mspr_df:CSGP
2024Q4,CSGP,insider,95,2026-03-15,insider_df:CSGP
2024Q4,CSGP,sentiment,4,2025-12-31,eps_df:CSGP
2024Q4,CSGP,technical,283,2026-04-02,prices_df:CSGP
2024Q4,CSGP,fundamental,4,2025-12-31,consolidated_df:CSGP
2024Q4,CSGP,valuation,4,2025-12-31,valuation_input:CSGP
2024Q4,CSX,sentiment,4,2026-04-01,rec_df:CSX
2024Q4,CSX,sentiment,0,,mspr_df:CSX
2024Q4,CSX,insider,109,2026-04-01,insider_df:CSX
2024Q4,CSX,sentiment,4,2025-12-31,eps_df:CSX
2024Q4,CSX,technical,283,2026-04-02,prices_df:CSX
2024Q4,CSX,fundamental,4,2025-12-31,consolidated_df:CSX
2024Q4,CSX,valuation,4,2025-12-31,valuation_input:CSX
2024Q4,CTAS,sentiment,4,2026-04-01,rec_df:CTAS
2024Q4,CTAS,sentiment,0,,mspr_df:CTAS
2024Q4,CTAS,insider,91,2026-03-13,insider_df:CTAS
2024Q4,CTAS,sentiment,4,2026-03-31,eps_df:CTAS
2024Q4,CTAS,technical,283,2026-04-02,prices_df:CTAS
2024Q4,CTAS,fundamental,4,2025-11-30,consolidated_df:CTAS
2024Q4,CTAS,valuation,4,2025-11-30,valuation_input:CTAS
2024Q4,CTRA,sentiment,4,2026-04-01,rec_df:CTRA
2024Q4,CTRA,sentiment,0,,mspr_df:CTRA
2024Q4,CTRA,insider,79,2026-02-24,insider_df:CTRA
2024Q4,CTRA,sentiment,4,2025-12-31,eps_df:CTRA
2024Q4,CTRA,technical,283,2026-04-02,prices_df:CTRA
2024Q4,CTRA,fundamental,4,2025-12-31,consolidated_df:CTRA
2024Q4,CTRA,valuation,4,2025-12-31,valuation_input:CTRA
2024Q4,CTSH,sentiment,4,2026-04-01,rec_df:CTSH
2024Q4,CTSH,sentiment,0,,mspr_df:CTSH
2024Q4,CTSH,insider,724,2026-04-02,insider_df:CTSH
2024Q4,CTSH,sentiment,4,2025-12-31,eps_df:CTSH
2024Q4,CTSH,technical,283,2026-04-02,prices_df:CTSH
2024Q4,CTSH,fundamental,4,2025-12-31,consolidated_df:CTSH
2024Q4,CTSH,valuation,4,2025-12-31,valuation_input:CTSH
2024Q4,CTVA,sentiment,4,2026-04-01,rec_df:CTVA
2024Q4,CTVA,sentiment,0,,mspr_df:CTVA
2024Q4,CTVA,insider,119,2026-02-28,insider_df:CTVA
2024Q4,CTVA,sentiment,4,2025-12-31,eps_df:CTVA
2024Q4,CTVA,technical,283,2026-04-02,prices_df:CTVA
2024Q4,CTVA,fundamental,4,2025-12-31,consolidated_df:CTVA
2024Q4,CTVA,valuation,4,2025-12-31,valuation_input:CTVA
2024Q4,CVS,sentiment,4,2026-04-01,rec_df:CVS
2024Q4,CVS,sentiment,0,,mspr_df:CVS
2024Q4,CVS,insider,102,2026-04-01,insider_df:CVS
2024Q4,CVS,sentiment,4,2025-12-31,eps_df:CVS
2024Q4,CVS,technical,283,2026-04-02,prices_df:CVS
2024Q4,CVS,fundamental,4,2025-12-31,consolidated_df:CVS
2024Q4,CVS,valuation,4,2025-12-31,valuation_input:CVS
2024Q4,CVX,sentiment,4,2026-04-01,rec_df:CVX
2024Q4,CVX,sentiment,0,,mspr_df:CVX
2024Q4,CVX,insider,317,2026-03-30,insider_df:CVX
2024Q4,CVX,sentiment,4,2025-12-31,eps_df:CVX
2024Q4,CVX,technical,283,2026-04-02,prices_df:CVX
2024Q4,CVX,fundamental,4,2025-12-31,consolidated_df:CVX
2024Q4,CVX,valuation,4,2025-12-31,valuation_input:CVX
2024Q4,CZR,sentiment,4,2026-04-01,rec_df:CZR
2024Q4,CZR,sentiment,0,,mspr_df:CZR
2024Q4,CZR,insider,104,2026-02-17,insider_df:CZR
2024Q4,CZR,sentiment,4,2025-12-31,eps_df:CZR
2024Q4,CZR,technical,283,2026-04-02,prices_df:CZR
2024Q4,CZR,fundamental,4,2025-12-31,consolidated_df:CZR
2024Q4,CZR,valuation,4,2025-12-31,valuation_input:CZR
2024Q4,DAL,sentiment,4,2026-04-01,rec_df:DAL
2024Q4,DAL,sentiment,0,,mspr_df:DAL
2024Q4,DAL,insider,129,2026-04-01,insider_df:DAL
2024Q4,DAL,sentiment,4,2025-12-31,eps_df:DAL
2024Q4,DAL,technical,283,2026-04-02,prices_df:DAL
2024Q4,DAL,fundamental,4,2025-12-31,consolidated_df:DAL
2024Q4,DAL,valuation,4,2025-12-31,valuation_input:DAL
2024Q4,DD,sentiment,4,2026-04-01,rec_df:DD
2024Q4,DD,sentiment,0,,mspr_df:DD
2024Q4,DD,insider,138,2026-02-27,insider_df:DD
2024Q4,DD,sentiment,4,2025-12-31,eps_df:DD
2024Q4,DD,technical,283,2026-04-02,prices_df:DD
2024Q4,DD,fundamental,4,2025-12-31,consolidated_df:DD
2024Q4,DD,valuation,4,2025-12-31,valuation_input:DD
2024Q4,DE,sentiment,4,2026-04-01,rec_df:DE
2024Q4,DE,sentiment,0,,mspr_df:DE
2024Q4,DE,insider,80,2026-03-04,insider_df:DE
2024Q4,DE,sentiment,4,2026-03-31,eps_df:DE
2024Q4,DE,technical,283,2026-04-02,prices_df:DE
2024Q4,DE,fundamental,3,2026-02-01,consolidated_df:DE
2024Q4,DE,valuation,3,2026-02-01,valuation_input:DE
2024Q4,DECK,sentiment,4,2026-04-01,rec_df:DECK
2024Q4,DECK,sentiment,0,,mspr_df:DECK
2024Q4,DECK,insider,106,2026-03-13,insider_df:DECK
2024Q4,DECK,sentiment,4,2025-12-31,eps_df:DECK
2024Q4,DECK,technical,283,2026-04-02,prices_df:DECK
2024Q4,DECK,fundamental,4,2025-12-31,consolidated_df:DECK
2024Q4,DECK,valuation,4,2025-12-31,valuation_input:DECK
2024Q4,DELL,sentiment,4,2026-04-01,rec_df:DELL
2024Q4,DELL,sentiment,0,,mspr_df:DELL
2024Q4,DELL,insider,1468,2026-03-25,insider_df:DELL
2024Q4,DELL,sentiment,4,2026-03-31,eps_df:DELL
2024Q4,DELL,technical,283,2026-04-02,prices_df:DELL
2024Q4,DELL,fundamental,4,2026-01-30,consolidated_df:DELL
2024Q4,DELL,valuation,4,2026-01-30,valuation_input:DELL
2024Q4,DG,sentiment,4,2026-04-01,rec_df:DG
2024Q4,DG,sentiment,0,,mspr_df:DG
2024Q4,DG,insider,94,2026-04-01,insider_df:DG
2024Q4,DG,sentiment,4,2026-03-31,eps_df:DG
2024Q4,DG,technical,283,2026-04-02,prices_df:DG
2024Q4,DG,fundamental,4,2026-01-30,consolidated_df:DG
2024Q4,DG,valuation,4,2026-01-30,valuation_input:DG
2024Q4,DGX,sentiment,4,2026-04-01,rec_df:DGX
2024Q4,DGX,sentiment,0,,mspr_df:DGX
2024Q4,DGX,insider,226,2026-04-01,insider_df:DGX
2024Q4,DGX,sentiment,4,2025-12-31,eps_df:DGX
2024Q4,DGX,technical,283,2026-04-02,prices_df:DGX
