report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,operating_cash_flow,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2021-06-30,29806000000.0,7648000000.0,4624000000.0,17664000000.0,11960000000.0,,353000000.0,,6791000000.0,2471000000.0,1077000000.0,1048000000.0,155000000.0,293000000.0,0.27,1494000000.0,353000000.0,,20.1624,2.6496,0.27,1077000000.0,0.08762541806020067,0.03516070589814131,0.15432189662788987,0.3638639375644235,0.15859225445442499,0.03613366436287996,0.08746852919678388,0.15859225445442499,0.02951505016722408,1.6539792387543253,14041000000.0,2422000000.0,2433000000.0,5280000000.0,2433000000.0,313000000.0,1.92,1.92,0.14508836826962598,7.773162939297125,1.0970608,162.0999,37.31,12.83594,111370.24,69.7809,6.3581,7.1259
2021-09-30,29706000000.0,7679000000.0,4337000000.0,17351000000.0,12145000000.0,,50000000.0,,10406000000.0,3792000000.0,1629000000.0,1419000000.0,227000000.0,402000000.0,0.71,2389000000.0,50000000.0,,18.6497,2.2655,0.71,1629000000.0,0.11683820502264307,0.0477681276509796,0.13636363636363635,0.3644051508744955,0.15654430136459735,0.054837406584528375,0.13357933579335793,0.15654430136459735,0.004116920543433511,1.7705787410652525,16494000000.0,3581000000.0,4029000000.0,6754000000.0,4029000000.0,339000000.0,2.39,2.39,0.012410027302060065,11.88495575221239,1.0970608,162.0999,37.31,12.83594,111370.24,69.7809,6.3581,7.1259
2021-12-31,30154000000.0,7659000000.0,4806000000.0,17609000000.0,12333000000.0,,55000000.0,,-6405000000.0,-2356000000.0,-1096000000.0,-1160000000.0,-159000000.0,-430000000.0,-0.3699999999999999,-1194000000.0,55000000.0,1.5936,16.6697,2.2562,-0.3699999999999999,-1096000000.0,-0.09405659612421957,-0.03846919148371692,0.18110850897736144,0.36783762685402027,0.17111631537861047,-0.03634675333289116,-0.08847271553115918,0.17111631537861047,0.004459579988648342,1.5936329588014981,14082000000.0,1906000000.0,2112000000.0,5063000000.0,2112000000.0,300000000.0,1.2799999999999998,1.2799999999999998,0.026041666666666668,7.04,1.0970608,162.0999,37.31,12.83594,111370.24,69.7809,6.3581,7.1259
2022-03-31,30257000000.0,7861000000.0,5061000000.0,17628000000.0,12395000000.0,,120000000.0,,3680000000.0,1283000000.0,570000000.0,581000000.0,71000000.0,180000000.0,0.68,534000000.0,120000000.0,,16.5362,2.1573,0.68,570000000.0,0.04687373941105284,0.019202168093333773,0.1578804347826087,0.3486413043478261,0.15489130434782608,0.018838615857487525,0.045545345585297645,0.15489130434782608,0.009681323114158934,1.5532503457814661,14472000000.0,1888000000.0,2180000000.0,5190000000.0,2180000000.0,294000000.0,1.29,1.29,0.05504587155963303,7.414965986394558,1.0970608,162.0999,37.31,12.83594,111370.24,69.7809,6.3581,7.1259
2022-06-30,29718000000.0,7883000000.0,5530000000.0,17736000000.0,11734000000.0,,121000000.0,,7295000000.0,2529000000.0,1060000000.0,1144000000.0,143000000.0,346000000.0,1.33,1292000000.0,121000000.0,,12.9692,1.7801,1.33,1060000000.0,0.09749446054201466,0.03849518810148731,0.15681973954763537,0.34667580534612746,0.1453050034270048,0.0356686183457837,0.08941374947279629,0.1453050034270048,0.010311914095790011,1.425497287522604,14976000000.0,1984000000.0,2163000000.0,5248000000.0,2163000000.0,282000000.0,2.35,2.35,0.055940822931114194,7.670212765957447,1.0970608,162.0999,37.31,12.83594,111370.24,69.7809,6.3581,7.1259
2022-09-30,28735000000.0,7804000000.0,5167000000.0,17187000000.0,11284000000.0,,208000000.0,,10783000000.0,3591000000.0,1352000000.0,1352000000.0,216000000.0,380000000.0,1.58,1998000000.0,208000000.0,,12.9872,1.6518,1.58,1352000000.0,0.11981566820276497,0.047050635113972505,0.1253825466011314,0.3330242047667625,0.1253825466011314,0.047050635113972505,0.11764705882352941,0.1253825466011314,0.018433179723502304,1.5103541706986645,15353000000.0,1917000000.0,1886000000.0,5047000000.0,1886000000.0,271000000.0,3.22,3.22,0.1102863202545069,6.959409594095941,1.0970608,162.0999,37.31,12.83594,111370.24,69.7809,6.3581,7.1259
2022-12-31,29499000000.0,7453000000.0,5175000000.0,17224000000.0,12008000000.0,,224000000.0,,-7569000000.0,-2897000000.0,-1544000000.0,-1761000000.0,-138000000.0,-495000000.0,-2.0500000000000003,-1209000000.0,224000000.0,1.4402,20.5283,1.904,-2.0500000000000003,-1544000000.0,-0.14665223184543638,-0.059696938879284046,0.2326595323028141,0.382745408904743,0.20398995904346678,-0.052340757313807246,-0.12622629169391758,0.20398995904346678,0.018654230512991338,1.440193236714976,14189000000.0,1316000000.0,1438000000.0,4506000000.0,1438000000.0,292000000.0,1.5399999999999996,1.5399999999999996,0.15577190542420027,4.924657534246576,1.0970608,162.0999,37.31,12.83594,111370.24,69.7809,6.3581,7.1259
2023-06-30,28645000000.0,7293000000.0,4411000000.0,16935000000.0,11412000000.0,,187000000.0,,6421000000.0,2016000000.0,576000000.0,457000000.0,157000000.0,143000000.0,0.53,570000000.0,187000000.0,,45.6801,2.1579,0.53,576000000.0,0.04004556607080267,0.01595391865945191,0.07117271453044698,0.3139697866375954,0.08970565332502725,0.020108221330075057,0.049659453401155275,0.08970565332502725,0.016386260077111813,1.653366583541147,16930000000.0,1192000000.0,1444000000.0,5239000000.0,1444000000.0,378000000.0,1.3899999999999997,1.3899999999999997,0.12950138504155126,3.82010582010582,1.0970608,162.0999,37.31,12.83594,111370.24,69.7809,6.3581,7.1259
2023-09-30,28278000000.0,7298000000.0,4285000000.0,16534000000.0,11430000000.0,,297000000.0,,9594000000.0,3020000000.0,812000000.0,621000000.0,239000000.0,178000000.0,0.72,1292000000.0,297000000.0,,42.3456,1.9056,0.72,812000000.0,0.05433070866141732,0.02196053469127944,0.0647279549718574,0.3147800708776319,0.08463623097769439,0.028714902043991797,0.06924192035473693,0.08463623097769439,0.025984251968503937,1.7031505250875145,19229000000.0,669000000.0,1196000000.0,5730000000.0,1196000000.0,474000000.0,0.7799999999999997,0.7799999999999997,0.24832775919732442,2.523206751054852,1.0970608,162.0999,37.31,12.83594,111370.24,69.7809,6.3581,7.1259
2023-12-31,28500000000.0,7212000000.0,4319000000.0,16632000000.0,11551000000.0,,320000000.0,,12588000000.0,3931000000.0,890000000.0,581000000.0,329000000.0,168000000.0,0.68,2005000000.0,320000000.0,1.6698,44.7146,2.0638,0.68,890000000.0,0.0502986754393559,0.020385964912280702,0.046155068319034,0.3122815379726724,0.07070225611693677,0.031228070175438598,0.07497262235700447,0.07070225611693677,0.02770322915764869,1.669830979393378,21034000000.0,-102000000.0,734000000.0,6070000000.0,734000000.0,587000000.0,-0.12000000000000033,-0.12000000000000033,0.4359673024523161,1.2504258943781943,1.0970608,162.0999,37.31,12.83594,111370.24,69.7809,6.3581,7.1259
2024-03-31,27618000000.0,6971000000.0,4175000000.0,16059000000.0,11226000000.0,,318000000.0,,2975000000.0,993000000.0,254000000.0,209000000.0,83000000.0,71000000.0,0.24,96000000.0,318000000.0,,43.5777,2.1604,0.24,254000000.0,0.018617495100659184,0.007567528423491925,0.07025210084033613,0.333781512605042,0.0853781512605042,0.009196900572090666,0.022002772002772,0.0853781512605042,0.028327097808658473,1.6697005988023952,31578000000.0,1868000000.0,2532000000.0,9960000000.0,2532000000.0,808000000.0,2.17,2.17,0.12559241706161137,3.133663366336634,1.0970608,162.0999,37.31,12.83594,111370.24,69.7809,6.3581,7.1259
2024-06-30,27179000000.0,7121000000.0,4526000000.0,16252000000.0,10585000000.0,,376000000.0,,6226000000.0,1942000000.0,440000000.0,313000000.0,167000000.0,121000000.0,0.36,617000000.0,376000000.0,,72.1005,2.5424,0.36,440000000.0,0.0295701464336325,0.011516244159093417,0.05027304850626405,0.311917764214584,0.0706713780918728,0.016188969424923653,0.04014232278076818,0.0706713780918728,0.03552196504487482,1.5733539549270878,31383000000.0,1724000000.0,2396000000.0,9886000000.0,2396000000.0,818000000.0,2.0,2.0,0.15692821368948248,2.9290953545232274,1.0970608,162.0999,37.31,12.83594,111370.24,69.7809,6.3581,7.1259
2024-09-30,28322000000.0,7676000000.0,4637000000.0,16855000000.0,11103000000.0,,335000000.0,,9617000000.0,3079000000.0,742000000.0,196000000.0,250000000.0,124000000.0,0.23,1316000000.0,335000000.0,,235.5904,2.9143,0.23,742000000.0,0.017652886607223275,0.006920415224913495,0.02038057606322138,0.3201622127482583,0.07715503795362379,0.02619871478002966,0.06487148102815178,0.07715503795362379,0.03017202557867243,1.6553806340306232,31406000000.0,1299000000.0,2326000000.0,9945000000.0,2326000000.0,829000000.0,1.51,1.51,0.14402407566638006,2.8057901085645356,1.0970608,162.0999,37.31,12.83594,111370.24,69.7809,6.3581,7.1259
2024-12-31,27735000000.0,7992000000.0,4919000000.0,16665000000.0,10686000000.0,,326000000.0,1768000000.0,-5700000000.0,-1738000000.0,-301000000.0,-212000000.0,,-95000000.0,-0.25,-90000000.0,326000000.0,1.6247,80.4092,3.1016,-0.25,-301000000.0,-0.019839041736851956,-0.007643771407968271,0.037192982456140354,0.3049122807017544,0.05280701754385965,-0.010852713178294573,-0.027333817653468942,0.05280701754385965,0.03050720568968744,1.6247204716405774,13118000000.0,506000000.0,1135000000.0,4276000000.0,1135000000.0,,0.5799999999999998,0.5799999999999998,0.2872246696035242,,1.0970608,162.0999,37.31,12.83594,111370.24,69.7809,6.3581,7.1259
2025-03-31,27394000000.0,7644000000.0,4523000000.0,16266000000.0,10716000000.0,,283000000.0,,3452000000.0,1214000000.0,445000000.0,157000000.0,,55000000.0,0.18,151000000.0,283000000.0,,81.678,2.7276,0.18,445000000.0,0.014650989175065323,0.005731182010659268,0.045480880648899186,0.35168018539976825,0.12891077636152956,0.016244433087537417,0.04045822347486135,0.12891077636152956,0.026409107876073163,1.6900287419854079,13595000000.0,454000000.0,1326000000.0,4497000000.0,1326000000.0,,0.5199999999999998,0.5199999999999998,0.21342383107088989,,1.0970608,162.0999,37.31,12.83594,111370.24,69.7809,6.3581,7.1259
2025-06-30,28745000000.0,8196000000.0,5475000000.0,17200000000.0,11116000000.0,,786000000.0,,7314000000.0,2606000000.0,1018000000.0,626000000.0,,139000000.0,0.72,859000000.0,786000000.0,,51.9479,2.9949,0.72,1018000000.0,0.056315221302626846,0.021777700469646895,0.08558928083128248,0.3563029805851791,0.1391851244189226,0.0354148547573491,0.08553184338766594,0.1391851244189226,0.07070888808924074,1.496986301369863,14683000000.0,767000000.0,1904000000.0,5161000000.0,1904000000.0,,0.8799999999999998,0.8799999999999998,0.41281512605042014,,1.0970608,162.0999,37.31,12.83594,111370.24,69.7809,6.3581,7.1259
2025-09-30,29916000000.0,8677000000.0,5577000000.0,17911000000.0,11536000000.0,,812000000.0,,11414000000.0,4126000000.0,1607000000.0,1056000000.0,,219000000.0,1.21,1643000000.0,812000000.0,,48.5214,4.4439,1.21,1607000000.0,0.09153952843273232,0.03529883674288006,0.09251796039950938,0.3614858945155073,0.14079200981251094,0.05371707447519722,0.13014253320375768,0.14079200981251094,0.0703883495145631,1.555854402008248,16480000000.0,1627000000.0,2769000000.0,6208000000.0,2769000000.0,,1.8599999999999999,1.8599999999999999,0.29324665944384254,,1.0970608,162.0999,37.31,12.83594,111370.24,69.7809,6.3581,7.1259
2025-12-31,30976000000.0,8936000000.0,5628000000.0,18669000000.0,11807000000.0,,804000000.0,1526000000.0,-6551000000.0,-2325000000.0,-791000000.0,-243000000.0,,-103000000.0,-0.2799999999999998,42000000.0,804000000.0,1.5878,47.0366,4.8033,-0.2799999999999998,-791000000.0,-0.02058101126450411,-0.00784478305785124,0.037093573500228974,0.354907647687376,0.12074492443901694,-0.025535898760330578,-0.06272301958607565,0.12074492443901694,0.06809519776403829,1.587775408670931,15629000000.0,1596000000.0,2279000000.0,5621000000.0,2279000000.0,,1.83,1.83,0.3527863097849934,,1.0970608,162.0999,37.31,12.83594,111370.24,69.7809,6.3581,7.1259
