report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,fcf_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2022-06-30,4677591000.0,1766948000.0,1628932000.0,4633437000.0,44154000.0,2194767000.0,,570697000.0,1798437000.0,,25157000.0,43131000.0,-2823000.0,0.14,45694000.0,64174000.0,85472000.0,-18480000.0,2194767000.0,,17.6897,0.1716,0.14,,0.5697558545092177,0.00537819574221004,0.013988257581444332,,,,-0.010275589303378433,,49.707093355075415,1.0847279076106309,3669343000.0,87853000.0,-174414000.0,87479000.0,0.5,0.5,1.471822,13.11,7.395,3.21935,1653.8713,11.4299,10.9016,0.8738
2022-09-30,4593149000.0,1709912000.0,1598635000.0,4601425000.0,-8276000.0,2189566000.0,,596647000.0,2629351000.0,,30644000.0,66816000.0,1819000.0,0.17,9229000.0,97533000.0,124752000.0,-88304000.0,2189566000.0,,12.6957,0.1121,0.17,,-3.7027549540840985,0.006671675575950182,0.011654587006451401,,,,-0.033583952846158616,,-264.5681488641856,1.0696075089060355,3608845000.0,121115000.0,-337985000.0,80479000.0,0.6900000000000001,0.6900000000000001,1.471822,13.11,7.395,3.21935,1653.8713,11.4299,10.9016,0.8738
2022-12-31,4741355000.0,1798016000.0,1727803000.0,4680702000.0,60653000.0,2172502000.0,32764000.0,669981000.0,-1816688000.0,,-39682000.0,-42091000.0,-259000.0,-0.22000000000000006,110498000.0,-69422000.0,-88410000.0,41076000.0,2205266000.0,1.0406,17.8997,0.1869,-0.22000000000000006,,-0.6542462862512983,-0.008369337457330235,0.02184304624679637,,,,-0.022610376685484795,,36.35872916426228,1.040637155972064,3538042000.0,36940000.0,-87701000.0,89980000.0,0.21000000000000002,0.21000000000000002,1.471822,13.11,7.395,3.21935,1653.8713,11.4299,10.9016,0.8738
2023-03-31,4530849000.0,1589299000.0,1798666000.0,4470885000.0,59964000.0,1910529000.0,,511761000.0,834538000.0,,-7737000.0,22342000.0,-3250000.0,-0.04,-39714000.0,28666000.0,39897000.0,-68380000.0,1910529000.0,,81.3623,0.1979,-0.04,,-0.12902741644986992,-0.00170762698116843,-0.009270997845514524,,,,-0.0819375510761643,,31.861266760056033,0.8835987337282186,3445638000.0,8382000.0,-134088000.0,90198000.0,0.050000000000000024,0.050000000000000024,1.471822,13.11,7.395,3.21935,1653.8713,11.4299,10.9016,0.8738
2023-06-30,4423364000.0,1614692000.0,1856620000.0,4498851000.0,-75487000.0,1884798000.0,,541704000.0,1611019000.0,,-149272000.0,45262000.0,-12665000.0,-0.85,-39758000.0,54646000.0,79770000.0,-94404000.0,1884798000.0,,,0.1856,-0.85,,1.9774530713897758,-0.03374626189479319,-0.09265688362458792,,,,-0.058598936449539084,,-24.968511134367507,0.8696943908823561,3258220000.0,-166047000.0,-210012000.0,92329000.0,-0.94,-0.94,1.471822,13.11,7.395,3.21935,1653.8713,11.4299,10.9016,0.8738
2023-09-30,4422704000.0,1617534000.0,1640526000.0,4547813000.0,-125109000.0,2101595000.0,,557696000.0,2394770000.0,,-161791000.0,72044000.0,-16850000.0,-0.92,-14453000.0,77598000.0,120032000.0,-92051000.0,2101595000.0,,,0.186,-0.92,,1.2932003293128391,-0.036581919115545605,-0.0675601414749642,,,,-0.038438346897614384,,-16.798112046295632,0.9859849828652517,3023639000.0,-358482000.0,-213759000.0,97557000.0,-2.03,-2.03,1.471822,13.11,7.395,3.21935,1653.8713,11.4299,10.9016,0.8738
2023-12-31,4272185000.0,1691917000.0,1730409000.0,4640761000.0,-368576000.0,2087101000.0,,601053000.0,-1573979000.0,,-66827000.0,-39203000.0,11890000.0,-0.3900000000000001,,-58032000.0,-79269000.0,,2087101000.0,0.9778,,0.2375,-0.3900000000000001,,0.18131131706893558,-0.015642346948926602,0.04245736442481126,,,,,,-5.662606897898941,0.9777555479658278,3266348000.0,-385627000.0,,100445000.0,-2.2,-2.2,1.471822,13.11,7.395,3.21935,1653.8713,11.4299,10.9016,0.8738
2024-03-31,4103047000.0,1582098000.0,1625420000.0,4495402000.0,-392355000.0,2076054000.0,,516092000.0,830509000.0,,-2885000.0,27766000.0,12559000.0,-0.02,-12525000.0,19957000.0,40879000.0,-32482000.0,2076054000.0,,,0.2304,-0.02,,0.007353034879127321,-0.0007031359864997891,-0.0034737733125107615,,,,-0.039110954848171425,,-5.291264288718125,0.9733471964169261,3262319000.0,-380775000.0,,105869000.0,-2.18,-2.18,1.471822,13.11,7.395,3.21935,1653.8713,11.4299,10.9016,0.8738
2024-06-30,4078402000.0,1605741000.0,1678187000.0,4506291000.0,-427889000.0,2065034000.0,,590147000.0,1623679000.0,,-27752000.0,,-1238000.0,-0.16,80329000.0,41093000.0,81613000.0,39236000.0,2065034000.0,,,0.3246,-0.16,,0.06485794212985144,-0.0068046259294694345,-0.017092048366703024,,,,0.024164874953731617,,-4.826097422462367,0.9568307941844383,3274979000.0,-259255000.0,,,-1.49,-1.49,1.471822,13.11,7.395,3.21935,1653.8713,11.4299,10.9016,0.8738
2024-09-30,3647716000.0,1486152000.0,1684552000.0,4166595000.0,-518879000.0,2052298000.0,,561538000.0,1510477000.0,,-166224000.0,,-148695000.0,-0.91,94691000.0,50221000.0,85897000.0,44470000.0,2052298000.0,,,0.4274,-0.91,,0.32035214375605875,-0.0455693370865495,-0.11004735590148013,,,,0.029441030879649277,,-3.955253536951775,0.8822238791085107,2390686000.0,-263688000.0,,,-1.48,-1.48,1.471822,13.11,7.395,3.21935,1653.8713,11.4299,10.9016,0.8738
2024-12-31,3397516000.0,1317954000.0,1672727000.0,3975949000.0,-578433000.0,1866458000.0,,469726000.0,-1938067000.0,,-6736000.0,,-17455000.0,-0.030000000000000027,66675000.0,-38868000.0,-93904000.0,27807000.0,1866458000.0,0.7879,,0.4984,-0.030000000000000027,,0.011645255370976415,-0.001982624953053937,0.00347562803556327,,,,-0.014347801185407934,,-3.2267488196558634,0.7879074110718605,2026598000.0,-203597000.0,79031000.0,,-1.1199999999999999,-1.1199999999999999,1.471822,13.11,7.395,3.21935,1653.8713,11.4299,10.9016,0.8738
2025-03-31,3269703000.0,1184889000.0,1489001000.0,3805587000.0,-535884000.0,1899002000.0,,323787000.0,493420000.0,,35422000.0,,11310000.0,0.19,-16679000.0,16887000.0,28324000.0,-33566000.0,1899002000.0,,,0.7195,0.19,,-0.0661001261467034,0.010833399853136508,0.07178873981597828,,,,-0.06802723845810871,,-3.543681095162386,0.7957610505298519,1689509000.0,-165290000.0,77947000.0,,-0.9099999999999999,-0.9099999999999999,1.471822,13.11,7.395,3.21935,1653.8713,11.4299,10.9016,0.8738
2025-06-30,3238838000.0,1125990000.0,1488906000.0,3775647000.0,-536809000.0,1881565000.0,,285177000.0,955329000.0,,65397000.0,,20606000.0,0.36,94709000.0,30230000.0,57086000.0,64479000.0,1881565000.0,,,1.0033,0.36,,-0.12182545374611826,0.02019150077898308,0.0684549511215508,,,,0.06749402561839953,,-3.505092127740034,0.7562532490298246,1021159000.0,-72141000.0,103190000.0,,-0.38999999999999996,-0.38999999999999996,1.471822,13.11,7.395,3.21935,1653.8713,11.4299,10.9016,0.8738
2025-09-30,3255211000.0,1149543000.0,1421730000.0,3916749000.0,-661538000.0,2087966000.0,,320994000.0,1415004000.0,,117360000.0,,36787000.0,0.66,161557000.0,46027000.0,84503000.0,115530000.0,2087966000.0,,24.553,1.017,0.66,,-0.1774047749335639,0.036052962465413146,0.08293969487012051,,,,0.08164641230696168,,-3.1562298764394487,0.8085522567576122,925686000.0,211443000.0,174250000.0,,1.1800000000000002,1.1800000000000002,1.471822,13.11,7.395,3.21935,1653.8713,11.4299,10.9016,0.8738
2025-12-31,3168951000.0,1100499000.0,1547839000.0,3971311000.0,-802360000.0,1975888000.0,,284887000.0,-971124000.0,,-73482000.0,,-20876000.0,-0.37,143670000.0,-26866000.0,-58338000.0,116804000.0,1975888000.0,0.711,11.7549,0.8987,-0.37,,0.09158233212024527,-0.0231881149314079,0.07566695911129784,,,,-0.12027712218007175,,-2.4625953437359787,0.7109906133648267,1892629000.0,144697000.0,263247000.0,,0.8400000000000003,0.8400000000000003,1.471822,13.11,7.395,3.21935,1653.8713,11.4299,10.9016,0.8738
