report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,shares_outstanding,revenue,gross_profit,net_income,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,roe,roa,net_margin,gross_margin,fcf_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,gross_profit_ttm,fcf_ttm,eps_diluted_ttm,eps_ttm,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2022-08-31,41088000000.0,28877000000.0,10919000000.0,,15822000000.0,8922000000.0,9000000.0,7226000000.0,,12687000000.0,5615000000.0,1468000000.0,360000000.0,0.93,1585800000.0,357000000.0,264000000.0,,93000000.0,8931000000.0,,29.6051,3.5414,0.93,0.09278220199721907,0.035728193146417446,0.11570899345787027,0.44257901789233073,0.007330338141404587,0.5644671975729996,2.6446561040388312,47149000000.0,5640000000.0,21398000000.0,2988000000.0,3.52,3.52,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2022-11-30,39647000000.0,27447000000.0,10199000000.0,,15272000000.0,8924000000.0,7000000.0,6490000000.0,,26002000000.0,11326000000.0,2799000000.0,679000000.0,1.77,1579100000.0,1358000000.0,500000000.0,,858000000.0,8931000000.0,,30.4615,3.4948,1.77,0.18327658459926663,0.07059802759351275,0.1076455657257134,0.43558187831705253,0.03299746173371279,0.5847957045573599,2.69114619080302,49546000000.0,5228000000.0,21815000000.0,340000000.0,3.3099999999999996,3.3099999999999996,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2023-02-28,38294000000.0,26035000000.0,9548000000.0,,14531000000.0,8925000000.0,14000000.0,6955000000.0,,38392000000.0,16697000000.0,4039000000.0,916000000.0,2.57,1574400000.0,3588000000.0,700000000.0,,2888000000.0,8939000000.0,,33.6238,3.6383,2.57,0.27795747023604706,0.10547344231472293,0.10520420921025214,0.4349083142321317,0.07522400500104189,0.6151675727754456,2.7267490573942186,53462000000.0,4660000000.0,22536000000.0,-293000000.0,3.03,3.03,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2023-05-31,37531000000.0,25202000000.0,9256000000.0,,14004000000.0,8927000000.0,6000000.0,7441000000.0,,-25864000000.0,-11346000000.0,-3236000000.0,-824000000.0,-2.0399999999999996,-3169500000.0,538000000.0,-495000000.0,,43000000.0,8933000000.0,2.7228,31.9099,3.1588,-2.0399999999999996,-0.23107683518994573,-0.08622205643334843,0.12511599133931334,0.4386792452830189,-0.0016625425301577481,0.6378891745215652,2.7227744165946413,51217000000.0,5070000000.0,22292000000.0,3882000000.0,3.23,3.23,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2023-08-31,36786000000.0,24250000000.0,8461000000.0,,13971000000.0,8929000000.0,6000000.0,6178000000.0,,12939000000.0,5720000000.0,1450000000.0,198000000.0,0.94,1543300000.0,-66000000.0,253000000.0,,-319000000.0,8935000000.0,,30.8023,3.0234,0.94,0.10378641471619784,0.03941716957538194,0.11206430172347168,0.44207434886776414,-0.024654146379163768,0.6395390451649846,2.866091478548635,51469000000.0,5052000000.0,22397000000.0,3470000000.0,3.24,3.24,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2023-11-30,37203000000.0,24631000000.0,8999000000.0,,14146000000.0,8930000000.0,6000000.0,7919000000.0,,26327000000.0,11691000000.0,3028000000.0,542000000.0,1.97,1537700000.0,2751000000.0,458000000.0,,2293000000.0,8936000000.0,,31.6703,3.256,1.97,0.21405344266930582,0.0813912856490068,0.1150150036084628,0.4440688266798344,0.08709689672199643,0.6316980065036053,2.7370818979886655,51794000000.0,5281000000.0,22762000000.0,4905000000.0,3.4400000000000004,3.4400000000000004,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2024-02-29,37356000000.0,24753000000.0,9029000000.0,,14226000000.0,8930000000.0,6000000.0,8960000000.0,,38756000000.0,17253000000.0,4200000000.0,774000000.0,2.74,1534000000.0,4810000000.0,599000000.0,,4211000000.0,8936000000.0,,30.1026,3.0528,2.74,0.2952340784479123,0.11243173787343398,0.10837031685416451,0.4451697801630715,0.10865414387449686,0.6281456488120343,2.741499612360173,52158000000.0,5442000000.0,23318000000.0,6228000000.0,3.6100000000000008,3.6100000000000008,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2024-05-31,38110000000.0,25382000000.0,10593000000.0,,14430000000.0,7903000000.0,6000000.0,9860000000.0,,-26660000000.0,-11777000000.0,-2978000000.0,-514000000.0,-1.9200000000000004,-3085300000.0,-66000000.0,-498000000.0,,-564000000.0,7909000000.0,2.3961,25.1692,2.7932,-1.9200000000000004,-0.20637560637560637,-0.07814221988979271,0.11170292573143285,0.4417479369842461,0.02115528882220555,0.5480942480942481,2.3961106391012934,51362000000.0,5700000000.0,22887000000.0,5621000000.0,3.73,3.73,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2024-08-31,37867000000.0,25040000000.0,10628000000.0,,13944000000.0,7998000000.0,12000000.0,8485000000.0,,11589000000.0,5257000000.0,1051000000.0,256000000.0,0.7,1502000000.0,394000000.0,120000000.0,,274000000.0,8010000000.0,,23.5682,2.4981,0.7,0.07537292025243833,0.027755037367628806,0.09068944688929156,0.4536198118905859,0.023643109845543187,0.5744406196213425,2.3560406473466315,50012000000.0,5301000000.0,22424000000.0,6214000000.0,3.49,3.49,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2024-11-30,37959000000.0,24980000000.0,11246000000.0,,14037000000.0,7973000000.0,49000000.0,7979000000.0,,23943000000.0,10646000000.0,2214000000.0,509000000.0,1.48,1495900000.0,1443000000.0,249000000.0,,1194000000.0,8022000000.0,,23.9969,2.3939,1.48,0.1577260098311605,0.05832608867462262,0.092469615336424,0.44463935179384373,0.04986843753915549,0.5714896345372943,2.2212342166103505,47628000000.0,4487000000.0,21379000000.0,5115000000.0,3.0,3.0,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2025-02-28,37793000000.0,24609000000.0,11223000000.0,,14007000000.0,7956000000.0,4000000.0,8601000000.0,,35212000000.0,15321000000.0,3008000000.0,559000000.0,2.02,1491000000.0,3235000000.0,330000000.0,,2905000000.0,7960000000.0,,26.0619,2.457,2.02,0.21474976797315629,0.07959145873574472,0.08542542315119846,0.43510734976712484,0.08250028399409293,0.5682872849289641,2.1927292167869554,44084000000.0,3295000000.0,19447000000.0,3809000000.0,2.28,2.28,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2025-05-31,36579000000.0,23362000000.0,10566000000.0,,13213000000.0,7961000000.0,5000000.0,7464000000.0,,-24435000000.0,-11434000000.0,-3054000000.0,-658000000.0,-2.039999999999999,-3001300000.0,-1374000000.0,-269000000.0,775000000.0,-1643000000.0,7966000000.0,2.2111,28.2314,1.9624,-2.039999999999999,-0.23113600242185725,-0.0834905273517592,0.12498465316144874,0.4679353386535707,0.06723961530591364,0.602891092106259,2.2110543251940187,46309000000.0,3219000000.0,19790000000.0,2730000000.0,2.160000000000001,2.160000000000001,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2025-08-31,37334000000.0,23898000000.0,10911000000.0,,13468000000.0,7996000000.0,4000000.0,7024000000.0,,11720000000.0,4943000000.0,727000000.0,195000000.0,0.49,1479000000.0,222000000.0,207000000.0,190000000.0,15000000.0,8000000000.0,,39.4708,2.4606,0.49,0.05397980397980398,0.019472866555954357,0.06203071672354949,0.42175767918088736,0.001279863481228669,0.594000594000594,2.190266703326918,46440000000.0,2895000000.0,19476000000.0,2471000000.0,1.950000000000001,1.950000000000001,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2025-11-30,37787000000.0,24015000000.0,11640000000.0,,14085000000.0,7016000000.0,0.0,6974000000.0,,24147000000.0,9988000000.0,1519000000.0,402000000.0,1.03,1480000000.0,801000000.0,400000000.0,369000000.0,401000000.0,7016000000.0,,38.2962,2.0781,1.03,0.1078452254171104,0.04019901024161749,0.06290636517993954,0.41363316353998425,0.016606617799312544,0.49811856585019526,2.0631443298969074,46644000000.0,2200000000.0,18818000000.0,1678000000.0,1.500000000000001,1.500000000000001,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
