report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_ps,bf_pe,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pb_annual,bf_ps_ttm
2019-12-31,19651600000.0,4719700000.0,1819000000.0,7721800000.0,11556000000.0,,36500000.0,2406100000.0,2254700000.0,561000000.0,475600000.0,18700000.0,120700000.0,2.14,222200000.0,667000000.0,447700000.0,289200000.0,219300000.0,36500000.0,,5.7944,27.4653,2.14,850200000.0,0.041156109380408444,0.02420159172790002,0.2109371535015745,0.2488135893910498,0.0285472938590242,0.04839335777442312,0.09726349403468311,0.37707899055306693,0.0031585323641398406,2.5946673996701484,8949600000.0,1888100000.0,2250400000.0,,3364400000.0,118400000.0,8.509999999999998,8.509999999999998,0.010848888360480324,19.006756756756758,0.82382715,301.105,229.11,1.4686,65360.668,4.0396,5.3538
2020-03-31,19501200000.0,4688500000.0,1806900000.0,7777500000.0,11371900000.0,,29000000.0,2220100000.0,4471000000.0,1138200000.0,953400000.0,38000000.0,269200000.0,4.29,222200000.0,1238500000.0,930600000.0,583900000.0,307900000.0,29000000.0,,4.9102,22.6704,4.29,1722100000.0,0.08383823283708088,0.04888929912005415,0.21324088570789532,0.2545739208230821,0.058365639037597686,0.09983422361392522,0.06886602549765153,0.38517110266159693,0.0025501455341675533,2.5947755824893464,9008900000.0,2072700000.0,2417100000.0,,3594900000.0,83700000.0,9.32,9.32,0.008066983782580878,28.878136200716845,0.82382715,301.105,229.11,1.4686,65360.668,4.0396,5.3538
2020-06-30,24782100000.0,9006500000.0,2591000000.0,12758700000.0,11659300000.0,,14300000.0,3921400000.0,6536200000.0,1677400000.0,1399900000.0,70100000.0,378500000.0,6.3,222300000.0,2013200000.0,2045200000.0,874500000.0,-32000000.0,14300000.0,,6.0477,28.0265,6.3,2551900000.0,0.1200672424588097,0.05648835248021758,0.2141764327896943,0.25663229399345183,0.06768595074670831,0.14369174890350878,-0.004895811021694563,0.3904256295706986,0.0012264887257382518,3.4760710150521033,8909400000.0,2215800000.0,2553300000.0,,3816400000.0,46900000.0,9.94,9.94,0.0037469866890263077,54.44136460554371,0.82382715,301.105,229.11,1.4686,65360.668,4.0396,5.3538
2020-09-30,25168500000.0,8684900000.0,2416700000.0,12725400000.0,12079800000.0,,7700000.0,5253000000.0,-4405600000.0,-1139000000.0,-942200000.0,-17500000.0,-290000000.0,-4.24,-444400000.0,,-914500000.0,-562600000.0,,7700000.0,3.5933,7.4292,34.8734,-4.24,-1701600000.0,-0.07799798009900827,-0.03743568349325546,0.2138641728708916,0.2585345923370256,-0.04525498142519419,-0.094229576008273,,0.3862357000181587,0.0006374277719829798,3.593702155832333,8856300000.0,1886700000.0,2237600000.0,,3422600000.0,109300000.0,8.49,8.49,0.002249751650791796,20.47209515096066,0.82382715,301.105,229.11,1.4686,65360.668,4.0396,5.3538
2020-12-31,26088100000.0,8809800000.0,2985900000.0,13016200000.0,12683600000.0,,9200000.0,5788000000.0,2375200000.0,539100000.0,482000000.0,36700000.0,113900000.0,2.17,222600000.0,774700000.0,664200000.0,323700000.0,110500000.0,9200000.0,,6.7348,31.9356,2.17,862800000.0,0.038001829133684446,0.01847585680827657,0.20293027955540585,0.22697036039070395,0.02066459420195415,0.04247289802092525,0.046522398113843046,0.3632536207477265,0.0007253461162445993,2.9504671958203557,8976800000.0,1893100000.0,2215700000.0,,3435200000.0,127300000.0,8.52,8.52,0.002678155565905915,17.40534171249018,0.82382715,301.105,229.11,1.4686,65360.668,4.0396,5.3538
2021-03-31,26158900000.0,8766600000.0,3017400000.0,13024100000.0,12726200000.0,,15400000.0,5786300000.0,4877200000.0,1087600000.0,955100000.0,72800000.0,235800000.0,4.29,222500000.0,,1227800000.0,653000000.0,,15400000.0,,6.7222,32.9721,4.29,1740600000.0,0.07504989706275243,0.0365114741063271,0.1958295743459362,0.22299680144345116,0.04157667180194886,0.08535819677277579,,0.3568850980070532,0.001210101994310949,2.9053489759395505,9383000000.0,1894800000.0,2165100000.0,,3453700000.0,162100000.0,8.52,8.52,0.004458986014998408,13.356570018507094,0.82382715,301.105,229.11,1.4686,65360.668,4.0396,5.3538
2021-06-30,26252100000.0,8376800000.0,2697100000.0,12760500000.0,13082900000.0,,14300000.0,4291600000.0,7481900000.0,1664700000.0,1488700000.0,108400000.0,337500000.0,6.69,222500000.0,,1847800000.0,988700000.0,,14300000.0,,6.4969,32.236,6.69,2653400000.0,0.1137897560938324,0.056707844324834965,0.19897352276828079,0.22249695932851282,0.06341206989155153,0.12710350303881746,,0.35464253732340717,0.0010930298328352276,3.1058544362463385,10328700000.0,1983600000.0,2152400000.0,,3555200000.0,200400000.0,8.91,8.91,0.004022277227722772,10.740518962075848,0.82382715,301.105,229.11,1.4686,65360.668,4.0396,5.3538
2021-09-30,26859200000.0,8376300000.0,2799100000.0,12771200000.0,13539700000.0,,2400000.0,4468900000.0,-4411300000.0,-1010000000.0,-826700000.0,-76100000.0,-224400000.0,-3.7200000000000006,-445100000.0,,-1275600000.0,-644100000.0,,2400000.0,2.9925,5.492,27.0086,-3.7200000000000006,-1654100000.0,-0.061057482809811145,-0.030779025436349555,0.18740507333439121,0.2289574501847528,-0.03760350271043069,-0.07458222875329527,,0.3749688300500986,0.00017725651233040614,2.992497588510593,10323000000.0,2099100000.0,2281400000.0,,3602700000.0,141800000.0,9.43,9.43,0.0006661670413856274,16.08885754583921,0.82382715,301.105,229.11,1.4686,65360.668,4.0396,5.3538
2021-12-31,27125300000.0,6483500000.0,2630100000.0,12749700000.0,13825100000.0,,112900000.0,2953700000.0,2994200000.0,523000000.0,560400000.0,30500000.0,113300000.0,2.52,222600000.0,785200000.0,663800000.0,332300000.0,121400000.0,112900000.0,,6.1652,30.9803,2.52,855300000.0,0.040534969005649145,0.020659679339952,0.1871618462360564,0.17467103065927458,0.019280892745886683,0.03752331754914622,0.0405450537706232,0.28565226103800684,0.008166306211166647,2.4651153948519067,10942000000.0,2177500000.0,2265300000.0,,3595200000.0,135600000.0,9.78,9.78,0.03140298175344904,16.70575221238938,0.82382715,301.105,229.11,1.4686,65360.668,4.0396,5.3538
2022-03-31,27449700000.0,6249400000.0,3205100000.0,12939000000.0,13955100000.0,,207200000.0,2348700000.0,5939300000.0,1084900000.0,1090900000.0,62800000.0,236000000.0,4.9,222500000.0,,1433600000.0,668200000.0,,207200000.0,,4.8681,24.799,4.9,1753100000.0,0.07817213778475253,0.039741782241700274,0.1836748438368158,0.1826646237772128,0.03952320061785739,0.07660478877018563,,0.2951694644149984,0.014847618433404276,1.949829958503635,12004100000.0,2313300000.0,2262600000.0,,3607700000.0,125600000.0,10.39,10.39,0.05743271336308452,18.014331210191084,0.82382715,301.105,229.11,1.4686,65360.668,4.0396,5.3538
2022-06-30,27489000000.0,6367300000.0,3406900000.0,13273300000.0,13643900000.0,,207300000.0,2957400000.0,9128600000.0,1712300000.0,1673000000.0,95500000.0,370200000.0,7.52,222500000.0,,2139100000.0,1005400000.0,,207300000.0,,4.4561,23.3591,7.52,2717700000.0,0.12261889928832666,0.06086070791953145,0.18327016190872641,0.1875753127533247,0.06229037069373204,0.12362105810326902,,0.297712683215389,0.015193603002074186,1.8689424403416597,13650800000.0,2497600000.0,2310200000.0,,3672000000.0,112700000.0,11.219999999999999,11.219999999999999,0.05645424836601307,20.498669032830524,0.82382715,301.105,229.11,1.4686,65360.668,4.0396,5.3538
2022-09-30,27192600000.0,6282900000.0,3465800000.0,13490200000.0,13144000000.0,,10700000.0,2711000000.0,-5363500000.0,-981400000.0,-1068200000.0,-60800000.0,-218700000.0,-4.799999999999999,-445100000.0,,-1310000000.0,-667700000.0,,10700000.0,1.8128,4.065,22.8799,-4.799999999999999,-1649100000.0,-0.08126902008520998,-0.03928274604120239,0.19916099561853268,0.1829775333271185,-0.036090701146635484,-0.07460451397599337,,0.3074671389950592,0.0008140596469872185,1.812828207051763,12698600000.0,2256100000.0,2338800000.0,,3677000000.0,128000000.0,10.14,10.14,0.0029099809627413653,18.271875,0.82382715,301.105,229.11,1.4686,65360.668,4.0396,5.3538
2022-12-31,28278300000.0,6321100000.0,3276900000.0,13760900000.0,13935700000.0,,2200000.0,3131000000.0,3174700000.0,652000000.0,572200000.0,41200000.0,136400000.0,2.57,222600000.0,719300000.0,834200000.0,321500000.0,-114900000.0,2200000.0,,5.3103,30.1567,2.57,973500000.0,0.041060011337787125,0.020234596846345078,0.18023750275616593,0.20537373610104892,0.0230565486609874,0.04677892652408182,-0.03619239613191798,0.3066431473840048,0.00015786792195584003,1.9289877628246208,12879100000.0,2267900000.0,2467800000.0,,3795200000.0,138700000.0,10.190000000000001,10.190000000000001,0.0005796795952782462,17.792357606344627,0.82382715,301.105,229.11,1.4686,65360.668,4.0396,5.3538
2023-03-31,29435400000.0,5721600000.0,2797900000.0,14745200000.0,14058300000.0,,7000000.0,2242400000.0,6374800000.0,1111800000.0,1012000000.0,82100000.0,257400000.0,4.54,222700000.0,1358000000.0,1841100000.0,661100000.0,-483100000.0,7000000.0,,4.8573,29.3018,4.54,1772900000.0,0.07198594424645939,0.03438037193311455,0.1587500784338332,0.1744054715442053,0.037770847347071895,0.07904559447718854,-0.07578276965551861,0.2781106858254377,0.0004979264918233356,2.0449622931484326,13314600000.0,2189000000.0,2494700000.0,,3815000000.0,158000000.0,9.83,9.83,0.001834862385321101,15.789240506329113,0.82382715,301.105,229.11,1.4686,65360.668,4.0396,5.3538
2023-06-30,30929500000.0,5354000000.0,3947700000.0,15558800000.0,14138000000.0,,559100000.0,1637700000.0,9408700000.0,1756000000.0,1607600000.0,129500000.0,397000000.0,7.22,222700000.0,2203400000.0,3163500000.0,1001000000.0,-960100000.0,559100000.0,,5.1269,30.374,7.22,2757000000.0,0.11370773801103409,0.051976268610873115,0.17086313730908628,0.18663577327367223,0.05677427698475565,0.1194793530696532,-0.10204385302964278,0.29302666680837947,0.03954590465412364,1.3562327431162449,13594700000.0,2123600000.0,2538400000.0,,3854300000.0,192000000.0,9.530000000000001,9.530000000000001,0.14505876553459773,13.220833333333333,0.82382715,301.105,229.11,1.4686,65360.668,4.0396,5.3538
2023-09-30,32002500000.0,5200500000.0,3895800000.0,16342200000.0,14312900000.0,,259500000.0,1617000000.0,-6358200000.0,-1025200000.0,-891600000.0,-75300000.0,-239600000.0,-3.9999999999999982,-445300000.0,,-1212400000.0,-625300000.0,,259500000.0,1.335,4.9204,26.953,-3.9999999999999982,-1650500000.0,-0.062293455554080585,-0.02786032341223342,0.1402283665188261,0.16124060268629486,-0.032034997265838604,-0.07035217260025803,,0.2595860463653235,0.01813049766294741,1.3348991221315263,12600000000.0,2300200000.0,2494600000.0,,3852900000.0,177500000.0,10.330000000000002,10.330000000000002,0.06735186482908978,14.054084507042253,0.82382715,301.105,229.11,1.4686,65360.668,4.0396,5.3538
2023-12-31,34118200000.0,5649500000.0,3119200000.0,17989100000.0,14873000000.0,,16400000.0,1962600000.0,2997400000.0,666900000.0,609300000.0,53500000.0,135400000.0,2.73,222800000.0,626600000.0,1445500000.0,349200000.0,-818900000.0,16400000.0,,4.898,26.0326,2.73,1016100000.0,0.04096685268607544,0.017858503672526685,0.20327617268299192,0.2224928271168346,0.019546752173326847,0.044790253468910766,-0.2732034429839194,0.33899379462200574,0.0011026692664559941,1.8112015901513208,12422700000.0,2337300000.0,2509500000.0,,3895500000.0,189800000.0,10.49,10.49,0.004209985881144911,13.221812434141201,0.82382715,301.105,229.11,1.4686,65360.668,4.0396,5.3538
2024-03-31,35921700000.0,6057300000.0,4061000000.0,19586800000.0,14913400000.0,,184300000.0,2535000000.0,5927600000.0,1304100000.0,1181700000.0,113400000.0,265900000.0,5.3,222800000.0,1428300000.0,3114900000.0,710000000.0,-1686600000.0,184300000.0,,4.4528,21.9093,5.3,2014100000.0,0.07923746429385653,0.03289654999624183,0.19935555705513192,0.22000472366556448,0.03630396111542605,0.08637739523238638,-0.2845333693231662,0.33978338619340037,0.012358013598508725,1.4915784289583847,11975500000.0,2507000000.0,2701800000.0,,4136700000.0,221100000.0,11.250000000000002,11.250000000000002,0.04455242101191771,12.219810040705562,0.82382715,301.105,229.11,1.4686,65360.668,4.0396,5.3538
2024-06-30,36974300000.0,5677400000.0,4474500000.0,20287300000.0,15101300000.0,,159100000.0,2375700000.0,8913100000.0,2041700000.0,1878300000.0,,406500000.0,8.43,222800000.0,2689700000.0,4721500000.0,1070300000.0,-2031800000.0,159100000.0,,4.5428,21.3883,8.43,3112000000.0,0.12438002026315616,0.05080015037471974,0.21073476119419732,0.22906732786572573,0.05521943620298424,0.13379072632434275,-0.22795660320202848,0.34914900539655114,0.010535516809811076,1.2688345066487876,11479900000.0,2777700000.0,2987500000.0,,4491700000.0,,12.46,12.46,0.035420887414564645,,0.82382715,301.105,229.11,1.4686,65360.668,4.0396,5.3538
2024-09-30,39574600000.0,6363000000.0,4179600000.0,20900900000.0,17036500000.0,,83500000.0,2979700000.0,-5737500000.0,453400000.0,158900000.0,,137100000.0,0.7199999999999989,-445600000.0,,-2485200000.0,-678400000.0,,83500000.0,1.5224,5.4701,17.2906,0.7199999999999989,-225000000.0,0.009327033134740117,0.004015201669757875,-0.027694989106753814,-0.0790239651416122,0.011456843530951671,0.026483644859813082,,0.0392156862745098,0.00490124145217621,1.5223944875107667,12100600000.0,3828200000.0,4466100000.0,,5917200000.0,,17.18,17.18,0.014111404042452511,,0.82382715,301.105,229.11,1.4686,65360.668,4.0396,5.3538
2024-12-31,40017200000.0,5351700000.0,4809400000.0,21278500000.0,16692300000.0,,68200000.0,1845500000.0,2931500000.0,643600000.0,617400000.0,,140700000.0,2.77,222900000.0,811700000.0,2117600000.0,366800000.0,-1305900000.0,68200000.0,,5.3595,16.8131,2.77,1010400000.0,0.03698711381894646,0.015428365802704836,0.21060890329183013,0.2195463073511854,0.01608308427376228,0.03839980907490827,-0.44547160156916255,0.3446699641821593,0.004085716168532797,1.112758348234707,12034700000.0,3836300000.0,4442800000.0,,5911500000.0,,17.22,17.22,0.011536834982660915,,0.82382715,301.105,229.11,1.4686,65360.668,4.0396,5.3538
2025-03-31,38872900000.0,5187600000.0,5210600000.0,22093300000.0,14703400000.0,,773200000.0,1491400000.0,5847700000.0,-1684400000.0,-1113200000.0,,-365100000.0,-5.0,222700000.0,1139800000.0,4009100000.0,750400000.0,-2869300000.0,773200000.0,,5.46,42.8049,-5.0,-934000000.0,-0.07571037991212917,-0.028636916720903252,-0.19036544282367426,-0.28804487234297244,-0.04333095807104693,-0.10883527389736763,-0.49067154607794516,-0.15972091591565915,0.05258647659724962,0.9955859210071777,11954800000.0,1541400000.0,1454300000.0,,2963400000.0,,6.919999999999998,6.919999999999998,0.2609165148140649,,0.82382715,301.105,229.11,1.4686,65360.668,4.0396,5.3538
2025-06-30,41659100000.0,6147600000.0,4759600000.0,23891100000.0,15537500000.0,,536200000.0,2324300000.0,8870400000.0,-893800000.0,-399400000.0,,-205500000.0,-1.79,222700000.0,1995600000.0,5504900000.0,1151400000.0,-3509300000.0,536200000.0,,5.206,40.486,-1.79,257600000.0,-0.025705551086082058,-0.009587341061136703,-0.0450261544011544,-0.10076208513708514,-0.02145509624547818,-0.0556063631895581,-0.3956191378066378,0.02904040404040404,0.03451005631536605,1.291621144634003,11912100000.0,-736300000.0,-1481200000.0,,109000000.0,,-3.3000000000000016,-3.3000000000000016,4.919266055045871,,0.82382715,301.105,229.11,1.4686,65360.668,4.0396,5.3538
2025-09-30,41059500000.0,5825800000.0,4218600000.0,23709700000.0,15024900000.0,,34700000.0,1856000000.0,-5612300000.0,1057600000.0,500700000.0,,335600000.0,2.2499999999999996,-445600000.0,,-4609000000.0,-704400000.0,,34700000.0,1.381,5.0422,,2.2499999999999996,353200000.0,0.03332468102949104,0.012194498228181054,-0.08921476043689752,-0.1884432407390909,0.02575774181370937,0.07022762888788547,,-0.06293320029221532,0.0023094995640569986,1.3809794718627033,12037300000.0,-394500000.0,-877000000.0,,687200000.0,,-1.770000000000001,-1.770000000000001,0.05049476135040745,,0.82382715,301.105,229.11,1.4686,65360.668,4.0396,5.3538
2025-12-31,41240700000.0,5103200000.0,3497900000.0,23403600000.0,15411300000.0,,66700000.0,1026400000.0,3102500000.0,734500000.0,678200000.0,,159400000.0,3.04,222900000.0,900700000.0,1251200000.0,370700000.0,-350500000.0,66700000.0,,4.5039,,3.04,1105200000.0,0.04400667043013892,0.016444919703108823,0.2185979049153908,0.23674456083803386,0.017810075968642626,0.047454451479519315,-0.11297340854149879,0.35622884770346497,0.004327993095975031,1.458932502358558,12208300000.0,-333700000.0,-786100000.0,,782000000.0,,-1.5000000000000009,-1.5000000000000009,0.08529411764705883,,0.82382715,301.105,229.11,1.4686,65360.668,4.0396,5.3538
